ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,olfactory placode development,3,0,1.0000000000000013,1,
BP,olfactory placode morphogenesis,3,0,1.0000000000000013,1,
BP,response to nitric oxide,20,0,1.0000000000000013,1,
CC,IgG immunoglobulin complex,2,0,1.0000000000000013,1,
BP,response to prostaglandin D,5,0,1.0000000000000013,1,
BP,cellular response to prostaglandin D stimulus,5,0,1.0000000000000013,1,
MF,N-box binding,1,0,1.0000000000000013,1,
BP,response to norepinephrine,2,0,1.0000000000000013,1,
BP,cellular response to norepinephrine stimulus,2,0,1.0000000000000013,1,
BP,histone H2B conserved C-terminal lysine ubiquitination,2,0,1.0000000000000013,1,
BP,determination of intestine left/right asymmetry,1,0,1.0000000000000013,1,
BP,determination of stomach left/right asymmetry,1,0,1.0000000000000013,1,
BP,cohesin loading,2,0,1.0000000000000013,1,
BP,cell gliding,1,0,1.0000000000000013,1,
BP,mesangial cell differentiation,7,0,1.0000000000000013,1,
BP,glomerular parietal epithelial cell development,1,0,1.0000000000000013,1,
BP,juxtaglomerular apparatus development,4,0,1.0000000000000013,1,
BP,mesonephric duct formation,2,0,1.0000000000000013,1,
BP,cell-cell signaling involved in metanephros development,2,0,1.0000000000000013,1,
BP,metanephric nephron morphogenesis,24,0,1.0000000000000013,1,
CC,PTW/PP1 phosphatase complex,7,0,1.0000000000000013,1,
CC,MSL complex,6,0,1.0000000000000013,1,
BP,purine-containing compound transmembrane transport,36,0,1.0000000000000013,1,
BP,pyrimidine-containing compound transmembrane transport,16,0,1.0000000000000013,1,
BP,terminal button organization,6,0,1.0000000000000013,1,
BP,maintenance of protein location in mitochondrion,5,0,1.0000000000000013,1,
BP,maintenance of protein location in membrane,2,0,1.0000000000000013,1,
BP,maintenance of protein location in plasma membrane,2,0,1.0000000000000013,1,
BP,eosinophil extravasation,1,0,1.0000000000000013,1,
BP,response to cisplatin,4,0,1.0000000000000013,1,
BP,viral translational termination-reinitiation,5,0,1.0000000000000013,1,
MF,alcohol-forming very long-chain fatty acyl-CoA reductase activity,2,0,1.0000000000000013,1,
MF,cellobiose glucosidase activity,1,0,1.0000000000000013,1,
BP,intracellular amino acid homeostasis,8,0,1.0000000000000013,1,
BP,AV node cell action potential,11,0,1.0000000000000013,1,
BP,AV node cell to bundle of His cell signaling,11,0,1.0000000000000013,1,
MF,protein binding involved in heterotypic cell-cell adhesion,12,0,1.0000000000000013,1,
BP,negative regulation of neutrophil chemotaxis,5,0,1.0000000000000013,1,
BP,negative regulation of protein kinase C signaling,4,0,1.0000000000000013,1,
BP,actin filament branching,1,0,1.0000000000000013,1,
BP,epithelial cell-cell adhesion,16,0,1.0000000000000013,1,
BP,regulation of kidney development,34,0,1.0000000000000013,1,
BP,fibroblast growth factor production,9,0,1.0000000000000013,1,
BP,regulation of fibroblast growth factor production,9,0,1.0000000000000013,1,
BP,regulation of calcium ion import,33,0,1.0000000000000013,1,
BP,positive regulation of brown fat cell differentiation,16,0,1.0000000000000013,1,
BP,phagosome acidification,7,0,1.0000000000000013,1,
BP,walking behavior,35,0,1.0000000000000013,1,
BP,cell chemotaxis to vascular endothelial growth factor,3,0,1.0000000000000013,1,
BP,endothelial cell chemotaxis to vascular endothelial growth factor,3,0,1.0000000000000013,1,
BP,immunological memory process,17,0,1.0000000000000013,1,
MF,L27 domain binding,4,0,1.0000000000000013,1,
BP,heme export,2,0,1.0000000000000013,1,
BP,vascular associated smooth muscle cell development,12,0,1.0000000000000013,1,
BP,methyl-branched fatty acid metabolic process,4,0,1.0000000000000013,1,
BP,presynaptic membrane organization,10,0,1.0000000000000013,1,
BP,endothelial tip cell fate specification,2,0,1.0000000000000013,1,
BP,postsynaptic density protein 95 clustering,9,0,1.0000000000000013,1,
CC,cyclin A2-CDK2 complex,3,0,1.0000000000000013,1,
CC,protein C inhibitor-coagulation factor V complex,1,0,1.0000000000000013,1,
CC,protein C inhibitor-coagulation factor Xa complex,1,0,1.0000000000000013,1,
CC,protein C inhibitor-coagulation factor XI complex,1,0,1.0000000000000013,1,
BP,histone H3-K36 trimethylation,1,0,1.0000000000000013,1,
CC,sperm principal piece,34,0,1.0000000000000013,1,
BP,keratinocyte apoptotic process,7,0,1.0000000000000013,1,
BP,melanocyte adhesion,1,0,1.0000000000000013,1,
BP,UDP-glucosylation,2,0,1.0000000000000013,1,
MF,protein O-acetylglucosaminyltransferase activity,3,0,1.0000000000000013,1,
MF,MDM2/MDM4 family protein binding,11,0,1.0000000000000013,1,
CC,glial cytoplasmic inclusion,1,0,1.0000000000000013,1,
CC,classical Lewy body,1,0,1.0000000000000013,1,
CC,sorting endosome,6,0,1.0000000000000013,1,
CC,Lewy neurite,1,0,1.0000000000000013,1,
CC,"multivesicular body, internal vesicle lumen",1,0,1.0000000000000013,1,
CC,ciliary transition fiber,8,0,1.0000000000000013,1,
BP,retina blood vessel maintenance,2,0,1.0000000000000013,1,
MF,temperature-gated ion channel activity,3,0,1.0000000000000013,1,
MF,monoamine oxidase activity,3,0,1.0000000000000013,1,
BP,calcitonin family receptor signaling pathway,8,0,1.0000000000000013,1,
BP,neural tissue regeneration,3,0,1.0000000000000013,1,
BP,regulation of DNA stability,4,0,1.0000000000000013,1,
CC,perivitelline space,1,0,1.0000000000000013,1,
BP,learned vocalization behavior or vocal learning,10,0,1.0000000000000013,1,
MF,palmitoyl hydrolase activity,11,0,1.0000000000000013,1,
BP,asymmetric stem cell division,3,0,1.0000000000000013,1,
BP,germline stem cell asymmetric division,3,0,1.0000000000000013,1,
BP,macromolecule depalmitoylation,11,0,1.0000000000000013,1,
BP,cell aggregation,23,0,1.0000000000000013,1,
CC,presynaptic active zone cytoplasmic component,18,0,1.0000000000000013,1,
MF,structural constituent of synapse,27,0,1.0000000000000013,1,
CC,activating signal cointegrator 1 complex,3,0,1.0000000000000013,1,
CC,"postsynaptic density, intracellular component",14,0,1.0000000000000013,1,
CC,serotonergic synapse,2,0,1.0000000000000013,1,
CC,extrinsic component of synaptic membrane,14,0,1.0000000000000013,1,
BP,"trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission",2,0,1.0000000000000013,1,
BP,modification of synaptic structure,28,0,1.0000000000000013,1,
BP,"regulation of protein catabolic process at postsynapse, modulating synaptic transmission",4,0,1.0000000000000013,1,
BP,protein localization to postsynaptic specialization membrane,25,0,1.0000000000000013,1,
BP,neurotransmitter receptor localization to postsynaptic specialization membrane,25,0,1.0000000000000013,1,
MF,"beta,beta-carotene-9',10'-cleaving oxygenase activity",1,0,1.0000000000000013,1,
MF,tRNA-dihydrouridine20a synthase activity,1,0,1.0000000000000013,1,
MF,tRNA-dihydrouridine20b synthase activity,1,0,1.0000000000000013,1,
MF,phosphatidyl phospholipase B activity,11,0,1.0000000000000013,1,
MF,alcohol-forming long-chain fatty acyl-CoA reductase activity,2,0,1.0000000000000013,1,
MF,"phosphatidylinositol-4,5-bisphosphate phosphatase activity",12,0,1.0000000000000013,1,
BP,protein maturation by [2Fe-2S] cluster transfer,3,0,1.0000000000000013,1,
BP,histone succinylation,4,0,1.0000000000000013,1,
CC,nuclear membrane protein complex,11,0,1.0000000000000013,1,
CC,nuclear membrane microtubule tethering complex,11,0,1.0000000000000013,1,
BP,negative regulation of store-operated calcium entry,1,0,1.0000000000000013,1,
MF,phosphorylated histone binding,1,0,1.0000000000000013,1,
MF,zinc ion sensor activity,1,0,1.0000000000000013,1,
MF,biliberdin reductase NAD+ activity,2,0,1.0000000000000013,1,
MF,biliverdin reductase (NADP+) activity,2,0,1.0000000000000013,1,
MF,"acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",1,0,1.0000000000000013,1,
MF,"acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",1,0,1.0000000000000013,1,
MF,protein-cysteine methyltransferase activity,2,0,1.0000000000000013,1,
BP,negative regulation of ferroptosis,3,0,1.0000000000000013,1,
BP,positive regulation of very-low-density lipoprotein particle clearance,1,0,1.0000000000000013,1,
BP,stomach smooth muscle contraction,1,0,1.0000000000000013,1,
BP,stomach pylorus smooth muscle contraction,1,0,1.0000000000000013,1,
BP,pyloric antrum smooth muscle contraction,1,0,1.0000000000000013,1,
BP,regulation of pyloric antrum smooth muscle contraction,1,0,1.0000000000000013,1,
BP,positive regulation of pyloric antrum smooth muscle contraction,1,0,1.0000000000000013,1,
BP,T cell meandering migration,1,0,1.0000000000000013,1,
BP,positive regulation of collagen catabolic process,1,0,1.0000000000000013,1,
BP,negative regulation of termination of RNA polymerase II transcription,2,0,1.0000000000000013,1,
BP,larynx morphogenesis,2,0,1.0000000000000013,1,
BP,larynx development,2,0,1.0000000000000013,1,
MF,peptide serotonyltransferase activity,1,0,1.0000000000000013,1,
MF,histone serotonyltransferase activity,1,0,1.0000000000000013,1,
MF,peptide dopaminyltransferase activity,1,0,1.0000000000000013,1,
MF,histone dopaminyltransferase activity,1,0,1.0000000000000013,1,
MF,peptide noradrenalinyltransferase activity,1,0,1.0000000000000013,1,
MF,peptide histaminyltransferase activity,1,0,1.0000000000000013,1,
CC,KICSTOR complex,4,0,1.0000000000000013,1,
BP,manganese ion export across plasma membrane,1,0,1.0000000000000013,1,
CC,bBAF complex,10,0,1.0000000000000013,1,
BP,tripeptide import across plasma membrane,2,0,1.0000000000000013,1,
MF,cargo receptor ligand activity,2,0,1.0000000000000013,1,
BP,antibacterial innate immune response,6,0,1.0000000000000013,1,
BP,5-aminolevulinic acid import across plasma membrane,1,0,1.0000000000000013,1,
MF,5-aminolevulinic acid transmembrane transporter activity,1,0,1.0000000000000013,1,
MF,P-type monovalent copper transporter activity,2,0,1.0000000000000013,1,
BP,futile creatine cycle,2,0,1.0000000000000013,1,
BP,regulation of oxytocin production,1,0,1.0000000000000013,1,
BP,positive regulation of oxytocin production,1,0,1.0000000000000013,1,
MF,phlorizin hydrolase activity,1,0,1.0000000000000013,1,
MF,histone H2AXY142 kinase activity,1,0,1.0000000000000013,1,
MF,lactoperoxidase activity,4,0,1.0000000000000013,1,
MF,zinc chaperone activity,1,0,1.0000000000000013,1,
MF,histone ubiquitin ligase activity,11,0,1.0000000000000013,1,
MF,histone H4K20me methyltransferase activity,4,0,1.0000000000000013,1,
MF,calcium:manganese antiporter activity,1,0,1.0000000000000013,1,
MF,ATP:inorganic phosphate antiporter activity,3,0,1.0000000000000013,1,
MF,histone H2AX kinase activity,1,0,1.0000000000000013,1,
MF,histone H3 ubiquitin ligase activity,1,0,1.0000000000000013,1,
BP,regulation of neuron projection arborization,15,0,1.0000000000000013,1,
CC,TMEM240-body,2,0,1.0000000000000013,1,
MF,histone methyltransferase inhibitor activity,1,0,1.0000000000000013,1,
MF,S-adenosyl-L-methionine:S-adenosyl-L-homocysteine antiporter activity,1,0,1.0000000000000013,1,
CC,Knl1/Spc105 complex,6,0,1.0000000000000013,1,
BP,positive regulation of cellular response to hypoxia,4,0,1.0000000000000013,1,
BP,regulation of hyaluranon cable assembly,3,0,1.0000000000000013,1,
BP,positive regulation of hyaluranon cable assembly,3,0,1.0000000000000013,1,
BP,regulation of hyaluronan biosynthetic process,8,0,1.0000000000000013,1,
BP,regulation of oligodendrocyte apoptotic process,1,0,1.0000000000000013,1,
BP,positive regulation of oligodendrocyte apoptotic process,1,0,1.0000000000000013,1,
BP,regulation of phospholipid scramblase activity,1,0,1.0000000000000013,1,
BP,positive regulation of phospholipid scramblase activity,1,0,1.0000000000000013,1,
BP,regulation of cytoplasmic translational elongation,3,0,1.0000000000000013,1,
BP,regulation of DNA-directed DNA polymerase activity,9,0,1.0000000000000013,1,
BP,positive regulation of DNA-directed DNA polymerase activity,9,0,1.0000000000000013,1,
BP,positive regulation of post-transcriptional gene silencing by RNA,15,0,1.0000000000000013,1,
BP,negative regulation of G1/S transition of mitotic cell cycle by negative regulation of transcription from RNA polymerase II promoter,1,0,1.0000000000000013,1,
BP,positive regulation of membrane depolarization during cardiac muscle cell action potential,1,0,1.0000000000000013,1,
BP,lycopene metabolic process,1,0,1.0000000000000013,1,
BP,lycopene catabolic process,1,0,1.0000000000000013,1,
BP,positive regulation of extracellular matrix assembly,12,0,1.0000000000000013,1,
BP,regulation of presynaptic membrane organization,1,0,1.0000000000000013,1,
BP,positive regulation of presynaptic membrane organization,1,0,1.0000000000000013,1,
BP,glycoside transport,5,0,1.0000000000000013,1,
BP,quercetin metabolic process,1,0,1.0000000000000013,1,
BP,quercetin catabolic process,1,0,1.0000000000000013,1,
BP,zeaxanthin catabolic process,1,0,1.0000000000000013,1,
BP,S-adenosyl-L-methionine transmembrane transport,1,0,1.0000000000000013,1,
BP,response to ketamine,1,0,1.0000000000000013,1,
BP,positive regulation of hematopoietic stem cell proliferation,9,0,1.0000000000000013,1,
BP,regulation of Fas signaling pathway,6,0,1.0000000000000013,1,
BP,negative regulation of Fas signaling pathway,2,0,1.0000000000000013,1,
BP,regulation of keratinocyte apoptotic process,7,0,1.0000000000000013,1,
BP,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,38,0,1.0000000000000013,1,
BP,regulation of apoptotic process involved in outflow tract morphogenesis,3,0,1.0000000000000013,1,
BP,regulation of polyamine transmembrane transport,5,0,1.0000000000000013,1,
BP,positive regulation of peptidyl-serine dephosphorylation,1,0,1.0000000000000013,1,
BP,regulation of apoptotic process involved in morphogenesis,12,0,1.0000000000000013,1,
BP,regulation of attachment of mitotic spindle microtubules to kinetochore,8,0,1.0000000000000013,1,
BP,positive regulation of attachment of mitotic spindle microtubules to kinetochore,8,0,1.0000000000000013,1,
BP,regulation of serine-type peptidase activity,8,0,1.0000000000000013,1,
BP,regulation of large conductance calcium-activated potassium channel activity,2,0,1.0000000000000013,1,
BP,positive regulation of large conductance calcium-activated potassium channel activity,2,0,1.0000000000000013,1,
BP,regulation of membrane hyperpolarization,3,0,1.0000000000000013,1,
BP,negative regulation of membrane hyperpolarization,2,0,1.0000000000000013,1,
BP,tertiary alcohol biosynthetic process,10,0,1.0000000000000013,1,
BP,regulation of glucose mediated signaling pathway,3,0,1.0000000000000013,1,
BP,positive regulation of glucose mediated signaling pathway,3,0,1.0000000000000013,1,
BP,respiratory basal cell differentiation,1,0,1.0000000000000013,1,
BP,regulation of choline O-acetyltransferase activity,1,0,1.0000000000000013,1,
BP,positive regulation of choline O-acetyltransferase activity,1,0,1.0000000000000013,1,
BP,regulation of intracellular calcium activated chloride channel activity,3,0,1.0000000000000013,1,
BP,negative regulation of intracellular calcium activated chloride channel activity,1,0,1.0000000000000013,1,
BP,positive regulation of early endosome to recycling endosome transport,1,0,1.0000000000000013,1,
BP,negative regulation of neurofibrillary tangle assembly,1,0,1.0000000000000013,1,
BP,positive regulation of extracellular matrix organization,28,0,1.0000000000000013,1,
BP,positive regulation of ER-associated ubiquitin-dependent protein catabolic process,7,0,1.0000000000000013,1,
BP,podocyte apoptotic process,4,0,1.0000000000000013,1,
BP,negative regulation of protein targeting to mitochondrion,5,0,1.0000000000000013,1,
BP,positive regulation of hydrogen peroxide catabolic process,2,0,1.0000000000000013,1,
BP,regulation of homophilic cell adhesion,3,0,1.0000000000000013,1,
BP,protein localization to endoplasmic reticulum tubular network,1,0,1.0000000000000013,1,
BP,fluoride transmembrane transport,1,0,1.0000000000000013,1,
MF,fluoride transmembrane transporter activity,1,0,1.0000000000000013,1,
BP,protein localization to ciliary membrane,12,0,1.0000000000000013,1,
BP,response to 11-deoxycorticosterone,1,0,1.0000000000000013,1,
BP,negative regulation of exosomal secretion,4,0,1.0000000000000013,1,
BP,positive regulation of protein localization to cilium,7,0,1.0000000000000013,1,
BP,regulation of ATP metabolic process,24,0,1.0000000000000013,1,
BP,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,22,0,1.0000000000000013,1,
BP,positive regulation of centriole elongation,5,0,1.0000000000000013,1,
BP,negative regulation of monoatomic anion transport,5,0,1.0000000000000013,1,
BP,negative regulation of PERK-mediated unfolded protein response,6,0,1.0000000000000013,1,
BP,regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation,1,0,1.0000000000000013,1,
BP,positive regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation,1,0,1.0000000000000013,1,
BP,primary palate development,2,0,1.0000000000000013,1,
BP,regulation of hepatocyte apoptotic process,10,0,1.0000000000000013,1,
BP,positive regulation of atrial cardiac muscle cell action potential,1,0,1.0000000000000013,1,
CC,nitric-oxide synthase complex,3,0,1.0000000000000013,1,
BP,arachidonate transport,31,0,1.0000000000000013,1,
MF,enterobactin binding,2,0,1.0000000000000013,1,
BP,response to Aroclor 1254,1,0,1.0000000000000013,1,
BP,response to serotonin,1,0,1.0000000000000013,1,
BP,cellular response to serotonin,1,0,1.0000000000000013,1,
BP,negative regulation of G protein-coupled receptor internalization,2,0,1.0000000000000013,1,
BP,protein localization to ciliary inversin compartment,1,0,1.0000000000000013,1,
MF,phosphatidylethanolamine transfer activity,3,0,1.0000000000000013,1,
BP,"negative regulation of retrograde protein transport, ER to cytosol",9,0,1.0000000000000013,1,
BP,positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization,1,0,1.0000000000000013,1,
BP,regulation of polynucleotide adenylyltransferase activity,2,0,1.0000000000000013,1,
BP,regulation of gastro-intestinal system smooth muscle contraction,5,0,1.0000000000000013,1,
BP,positive regulation of gastro-intestinal system smooth muscle contraction,5,0,1.0000000000000013,1,
BP,negative regulation of dopaminergic neuron differentiation,3,0,1.0000000000000013,1,
BP,regulation of colon smooth muscle contraction,1,0,1.0000000000000013,1,
BP,positive regulation of colon smooth muscle contraction,1,0,1.0000000000000013,1,
BP,regulation of skeletal muscle acetylcholine-gated channel clustering,4,0,1.0000000000000013,1,
CC,dehydrodolichyl diphosphate synthase complex,2,0,1.0000000000000013,1,
BP,regulation of iron ion import across plasma membrane,3,0,1.0000000000000013,1,
BP,L-tryptophan transmembrane transport,2,0,1.0000000000000013,1,
BP,response to 1-oleoyl-sn-glycerol 3-phosphate,1,0,1.0000000000000013,1,
BP,cellular response to 1-oleoyl-sn-glycerol 3-phosphate,1,0,1.0000000000000013,1,
BP,positive regulation of ubiquitin protein ligase activity,9,0,1.0000000000000013,1,
BP,negative regulation of type B pancreatic cell proliferation,3,0,1.0000000000000013,1,
BP,negative regulation of telomeric DNA binding,2,0,1.0000000000000013,1,
BP,positive regulation of establishment of protein localization to telomere,10,0,1.0000000000000013,1,
BP,negative regulation of endothelial cell-matrix adhesion via fibronectin,2,0,1.0000000000000013,1,
BP,lymphatic endothelial cell migration,3,0,1.0000000000000013,1,
BP,positive regulation of leukocyte adhesion to vascular endothelial cell,26,0,1.0000000000000013,1,
BP,positive regulation of antifungal innate immune response,3,0,1.0000000000000013,1,
BP,regulation of epithelium regeneration,3,0,1.0000000000000013,1,
BP,anterior visceral endoderm cell migration,1,0,1.0000000000000013,1,
BP,cardiac jelly development,3,0,1.0000000000000013,1,
BP,manchette disassembly,1,0,1.0000000000000013,1,
BP,negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation,2,0,1.0000000000000013,1,
BP,positive regulation of DNA duplex unwinding,1,0,1.0000000000000013,1,
BP,positive regulation of fertilization,5,0,1.0000000000000013,1,
BP,positive regulation of Golgi lumen acidification,1,0,1.0000000000000013,1,
BP,regulation of blood vessel branching,4,0,1.0000000000000013,1,
BP,positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding,4,0,1.0000000000000013,1,
BP,protein localization to cytoplasmic microtubule,2,0,1.0000000000000013,1,
BP,regulation of mesodermal cell differentiation,9,0,1.0000000000000013,1,
BP,negative regulation of DNA helicase activity,1,0,1.0000000000000013,1,
BP,positive regulation of DNA helicase activity,1,0,1.0000000000000013,1,
BP,regulation of 3'-UTR-mediated mRNA stabilization,6,0,1.0000000000000013,1,
BP,regulation of smooth muscle tissue development,1,0,1.0000000000000013,1,
BP,negative regulation of cell fate determination,1,0,1.0000000000000013,1,
CC,Lewy body corona,1,0,1.0000000000000013,1,
BP,cartilage homeostasis,4,0,1.0000000000000013,1,
BP,messenger ribonucleoprotein complex assembly,3,0,1.0000000000000013,1,
BP,epithelial cell apoptotic process involved in palatal shelf morphogenesis,1,0,1.0000000000000013,1,
CC,VEGF-A complex,1,0,1.0000000000000013,1,
BP,lipid transport across blood-brain barrier,6,0,1.0000000000000013,1,
BP,epithelium regeneration,3,0,1.0000000000000013,1,
CC,RZZ complex,3,0,1.0000000000000013,1,
BP,miRNA transport,3,0,1.0000000000000013,1,
CC,Dom34-Hbs1 complex,2,0,1.0000000000000013,1,
BP,neuron projection maintenance,12,0,1.0000000000000013,1,
BP,mitochondrial S-adenosyl-L-methionine transmembrane transport,1,0,1.0000000000000013,1,
CC,ATF4-CREB1 transcription factor complex,4,0,1.0000000000000013,1,
MF,mast cell secretagogue receptor activity,1,0,1.0000000000000013,1,
CC,CHOP-ATF3 complex,2,0,1.0000000000000013,1,
BP,presynaptic active zone organization,8,0,1.0000000000000013,1,
BP,regulation of vascular associated smooth muscle cell membrane depolarization,1,0,1.0000000000000013,1,
MF,pseudouridine 5'-phosphatase activity,1,0,1.0000000000000013,1,
BP,colon smooth muscle contraction,1,0,1.0000000000000013,1,
CC,basolateral part of cell,2,0,1.0000000000000013,1,
MF,H4K20me3 modified histone binding,2,0,1.0000000000000013,1,
MF,netrin receptor binding,2,0,1.0000000000000013,1,
MF,G-rich single-stranded DNA binding,1,0,1.0000000000000013,1,
BP,regulation of cell proliferation involved in heart morphogenesis,17,0,1.0000000000000013,1,
BP,"regulation of retrograde vesicle-mediated transport, Golgi to ER",2,0,1.0000000000000013,1,
BP,regulation of planar cell polarity pathway involved in neural tube closure,1,0,1.0000000000000013,1,
BP,regulation of pancreatic A cell differentiation,1,0,1.0000000000000013,1,
BP,negative regulation of pancreatic A cell differentiation,1,0,1.0000000000000013,1,
BP,negative regulation of hydrogen peroxide catabolic process,2,0,1.0000000000000013,1,
BP,regulation of glucocorticoid receptor signaling pathway,7,0,1.0000000000000013,1,
BP,regulation of eosinophil extravasation,1,0,1.0000000000000013,1,
BP,negative regulation of eosinophil extravasation,1,0,1.0000000000000013,1,
BP,regulation of monocyte extravasation,7,0,1.0000000000000013,1,
BP,regulation of hepatic stellate cell activation,7,0,1.0000000000000013,1,
BP,regulation of B cell chemotaxis,2,0,1.0000000000000013,1,
BP,positive regulation of B cell chemotaxis,2,0,1.0000000000000013,1,
BP,regulation of platelet-derived growth factor receptor-beta signaling pathway,8,0,1.0000000000000013,1,
BP,positive regulation of miRNA-mediated gene silencing,15,0,1.0000000000000013,1,
BP,regulation of cellular response to testosterone stimulus,2,0,1.0000000000000013,1,
BP,regulation of cardiac muscle cell myoblast differentiation,1,0,1.0000000000000013,1,
BP,negative regulation of cardiac muscle cell myoblast differentiation,1,0,1.0000000000000013,1,
BP,"positive regulation of maintenance of mitotic sister chromatid cohesion, centromeric",1,0,1.0000000000000013,1,
BP,negative regulation of mesenchymal stem cell differentiation,2,0,1.0000000000000013,1,
BP,regulation of glucosylceramide catabolic process,1,0,1.0000000000000013,1,
BP,positive regulation of glucosylceramide catabolic process,1,0,1.0000000000000013,1,
BP,negative regulation of cytoplasmic translation,9,0,1.0000000000000013,1,
BP,"negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled",2,0,1.0000000000000013,1,
BP,regulation of synaptic vesicle clustering,6,0,1.0000000000000013,1,
BP,regulation of nucleotide-excision repair,28,0,1.0000000000000013,1,
BP,regulation of corticosterone secretion,3,0,1.0000000000000013,1,
BP,cellobiose metabolic process,1,0,1.0000000000000013,1,
BP,cellobiose catabolic process,1,0,1.0000000000000013,1,
BP,"positive regulation of CD8-positive, alpha-beta T cell activation",9,0,1.0000000000000013,1,
BP,regulation of semaphorin-plexin signaling pathway,3,0,1.0000000000000013,1,
BP,lipoxin A4 metabolic process,4,0,1.0000000000000013,1,
MF,sulfur amino acid transmembrane transporter activity,11,0,1.0000000000000016,1,
BP,regulation of transcription involved in G2/M transition of mitotic cell cycle,2,0,1.0000000000000016,1,
CC,Golgi trans cisterna,10,0,1.0000000000000016,1,
CC,transverse filament,1,0,1.0000000000000016,1,
BP,suckling behavior,12,0,1.0000000000000016,1,
MF,retinoic acid binding,20,0,1.0000000000000016,1,
CC,polycystin complex,2,0,1.0000000000000016,1,
BP,osteoclast proliferation,11,0,1.0000000000000016,1,
BP,myeloid dendritic cell cytokine production,7,0,1.0000000000000016,1,
BP,myeloid dendritic cell antigen processing and presentation,2,0,1.0000000000000016,1,
BP,antigen processing and presentation of endogenous peptide antigen via MHC class II,2,0,1.0000000000000016,1,
BP,Factor XII activation,2,0,1.0000000000000016,1,
BP,regulation of myeloid dendritic cell cytokine production,7,0,1.0000000000000016,1,
BP,positive regulation of myeloid dendritic cell cytokine production,7,0,1.0000000000000016,1,
BP,positive regulation of T cell mediated immune response to tumor cell,5,0,1.0000000000000016,1,
BP,positive regulation of blood pressure by epinephrine-norepinephrine,6,0,1.0000000000000016,1,
BP,growth plate cartilage morphogenesis,2,0,1.0000000000000016,1,
MF,NAD+ ADP-ribosyltransferase activity,23,0,1.0000000000000016,1,
MF,adenosylhomocysteinase activity,1,0,1.0000000000000016,1,
MF,carbonyl reductase (NADPH) activity,9,0,1.0000000000000016,1,
MF,cerebroside-sulfatase activity,1,0,1.0000000000000016,1,
MF,ethanolamine-phosphate cytidylyltransferase activity,1,0,1.0000000000000016,1,
MF,methylmalonyl-CoA epimerase activity,1,0,1.0000000000000016,1,
MF,thiosulfate sulfurtransferase activity,4,0,1.0000000000000016,1,
MF,laminin receptor activity,4,0,1.0000000000000016,1,
MF,voltage-gated sodium channel activity,22,0,1.0000000000000016,1,
MF,L-histidine transmembrane transporter activity,4,0,1.0000000000000016,1,
MF,myo-inositol:sodium symporter activity,2,0,1.0000000000000016,1,
MF,profilin binding,10,0,1.0000000000000016,1,
CC,cytoplasmic dynein complex,23,0,1.0000000000000016,1,
BP,2-oxoglutarate metabolic process,16,0,1.0000000000000016,1,
BP,inosine catabolic process,2,0,1.0000000000000016,1,
BP,deoxyinosine catabolic process,2,0,1.0000000000000016,1,
BP,asparaginyl-tRNA aminoacylation,3,0,1.0000000000000016,1,
BP,polyamine biosynthetic process,13,0,1.0000000000000016,1,
BP,galactosylceramide catabolic process,2,0,1.0000000000000016,1,
BP,oocyte anterior/posterior axis specification,6,0,1.0000000000000016,1,
BP,pole plasm assembly,6,0,1.0000000000000016,1,
BP,negative regulation of neuroblast proliferation,11,0,1.0000000000000016,1,
MF,galactoside 2-alpha-L-fucosyltransferase activity,2,0,1.0000000000000016,1,
BP,"maternal determination of anterior/posterior axis, embryo",6,0,1.0000000000000016,1,
MF,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity",3,0,1.0000000000000016,1,
BP,deoxyribonucleoside triphosphate metabolic process,8,0,1.0000000000000016,1,
BP,negative regulation of striated muscle cell apoptotic process,33,0,1.0000000000000016,1,
BP,negative regulation of alkaline phosphatase activity,2,0,1.0000000000000016,1,
BP,skeletal muscle atrophy,5,0,1.0000000000000016,1,
CC,longitudinal sarcoplasmic reticulum,1,0,1.0000000000000016,1,
BP,phasic smooth muscle contraction,24,0,1.0000000000000016,1,
BP,urinary bladder smooth muscle contraction,7,0,1.0000000000000016,1,
MF,thiosulfate transmembrane transporter activity,2,0,1.0000000000000016,1,
MF,pentose transmembrane transporter activity,2,0,1.0000000000000016,1,
MF,fucose transmembrane transporter activity,2,0,1.0000000000000016,1,
MF,L-alanine transmembrane transporter activity,9,0,1.0000000000000016,1,
MF,"stretch-activated, monoatomic cation-selective, calcium channel activity",3,0,1.0000000000000016,1,
MF,methotrexate transmembrane transporter activity,2,0,1.0000000000000016,1,
