ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,positive regulation of chemokine production,72,0,1,1,
BP,positive regulation of connective tissue growth factor production,2,0,1,1,
BP,positive regulation of fractalkine production,2,0,1,1,
BP,positive regulation of interferon-beta production,40,0,1,1,
BP,positive regulation of interleukin-1 beta production,62,0,1,1,
BP,positive regulation of interleukin-1 production,72,0,1,1,
BP,positive regulation of interleukin-10 production,42,0,1,1,
BP,positive regulation of interleukin-12 production,43,0,1,1,
BP,positive regulation of interleukin-18 production,8,0,1,1,
BP,positive regulation of interleukin-23 production,7,0,1,1,
BP,positive regulation of ATP-dependent activity,40,0,1,1,
BP,bile acid secretion,12,0,1,1,
CC,super elongation complex,5,0,1,1,
BP,"positive regulation of DNA-templated transcription, elongation",62,0,1,1,
MF,lead ion binding,2,0,1,1,
BP,low-density lipoprotein receptor particle metabolic process,6,0,1,1,
BP,receptor catabolic process,28,0,1,1,
BP,low-density lipoprotein particle receptor catabolic process,6,0,1,1,
BP,regulation of low-density lipoprotein particle receptor catabolic process,6,0,1,1,
BP,positive regulation of epinephrine secretion,2,0,1,1,
BP,regulation of natural killer cell activation,42,0,1,1,
BP,glomerulus development,69,0,1,1,
BP,negative regulation of stress-activated MAPK cascade,48,0,1,1,
BP,regulation of polysaccharide metabolic process,45,0,1,1,
BP,regulation of polysaccharide biosynthetic process,39,0,1,1,
BP,negative regulation of organic acid transport,24,0,1,1,
MF,palmitoyl-CoA 9-desaturase activity,1,0,1,1,
BP,regulation of transforming growth factor beta1 production,14,0,1,1,
BP,positive regulation of transforming growth factor beta2 production,3,0,1,1,
BP,circadian regulation of gene expression,70,0,1,1,
BP,positive regulation of mononuclear cell proliferation,148,0,1,1,
BP,regulation of inositol trisphosphate biosynthetic process,6,0,1,1,
BP,collagen metabolic process,104,0,1,1,
BP,collagen biosynthetic process,47,0,1,1,
BP,regulation of collagen biosynthetic process,37,0,1,1,
BP,positive regulation of transcription elongation by RNA polymerase II,49,0,1,1,
BP,mitochondrial respiratory chain complex I assembly,55,0,1,1,
CC,Bcl3-Bcl10 complex,1,0,1,1,
CC,perinuclear theca,5,0,1,1,
BP,tetrapyrrole metabolic process,61,0,1,1,
BP,tetrapyrrole biosynthetic process,34,0,1,1,
CC,sarcoplasmic reticulum membrane,42,0,1,1,FKBP1A
BP,negative regulation of mast cell apoptotic process,1,0,1,1,
BP,positive regulation of myeloid cell apoptotic process,10,0,1,1,
BP,negative regulation of sister chromatid segregation,48,0,1,1,
BP,regulation of mitotic sister chromatid segregation,54,0,1,1,
BP,negative regulation of mitotic sister chromatid segregation,48,0,1,1,
BP,cellular pigmentation,63,0,1,1,
BP,T cell differentiation in thymus,87,0,1,1,
BP,regulation of immature T cell proliferation,12,0,1,1,
BP,regulation of immature T cell proliferation in thymus,12,0,1,1,
BP,mitochondrial respiratory chain complex assembly,96,0,1,1,
CC,endoplasmic reticulum-Golgi intermediate compartment membrane,81,0,1,1,
BP,negative regulation of RNA splicing,27,0,1,1,
BP,positive regulation of RNA splicing,45,0,1,1,
MF,acetylcholine receptor binding,11,0,1,1,
BP,negative regulation of intracellular steroid hormone receptor signaling pathway,37,0,1,1,
BP,regulation of intracellular estrogen receptor signaling pathway,35,0,1,1,
BP,response to vitamin E,8,0,1,1,
CC,Bcl3/NF-kappaB2 complex,2,0,1,1,
BP,nuclear DNA replication,40,0,1,1,
CC,internode region of axon,4,0,1,1,
BP,actin-myosin filament sliding,16,0,1,1,
MF,monocarboxylic acid binding,79,0,1,1,
BP,phytol metabolic process,2,0,1,1,
BP,cholesterol efflux,73,0,1,1,
BP,secretory granule organization,64,0,1,1,
BP,putrescine biosynthetic process from arginine,1,0,1,1,
BP,"putrescine biosynthetic process from arginine, using agmatinase",1,0,1,1,
BP,S-methylmethionine metabolic process,1,0,1,1,
BP,histone H2B ubiquitination,2,0,1,1,
BP,fatty acid beta-oxidation using acyl-CoA oxidase,12,0,1,1,
BP,multicellular organismal response to stress,91,0,1,1,
BP,unsaturated fatty acid metabolic process,114,0,1,1,
BP,response to testosterone,45,0,1,1,
BP,membrane protein proteolysis,59,0,1,1,
BP,cell adhesion mediated by integrin,88,0,1,1,
BP,regulation of cell adhesion mediated by integrin,49,0,1,1,
MF,DNA/RNA helicase activity,4,0,1,1,
BP,osteoblast proliferation,36,0,1,1,
BP,negative regulation of osteoblast proliferation,15,0,1,1,
MF,"indoleamine 2,3-dioxygenase activity",2,0,1,1,
MF,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity",1,0,1,1,
MF,thyroxine 5-deiodinase activity,2,0,1,1,
MF,[heparan sulfate]-glucosamine 3-sulfotransferase 2 activity,1,0,1,1,
MF,pyridoxal phosphatase activity,3,0,1,1,
BP,response to silicon dioxide,4,0,1,1,
CC,phagophore assembly site membrane,21,0,1,1,
MF,5'-3' RNA polymerase activity,33,0,1,1,
CC,Ric1-Rgp1 guanyl-nucleotide exchange factor complex,2,0,1,1,
BP,establishment of mitotic sister chromatid cohesion,7,0,1,1,
BP,heterotypic cell-cell adhesion,61,0,1,1,
BP,regulation of toll-like receptor signaling pathway,30,0,1,1,
BP,regulation of MyD88-independent toll-like receptor signaling pathway,2,0,1,1,
BP,toll-like receptor 2 signaling pathway,17,0,1,1,
BP,negative regulation of toll-like receptor 2 signaling pathway,7,0,1,1,
BP,toll-like receptor 5 signaling pathway,2,0,1,1,
BP,positive regulation of toll-like receptor 7 signaling pathway,6,0,1,1,
BP,amyloid-beta formation,56,0,1,1,
MF,GTP-dependent protein kinase activity,1,0,1,1,
MF,peptide N-acetyltransferase activity,47,0,1,1,
BP,cellular response to zinc ion starvation,9,0,1,1,
MF,protein kinase A catalytic subunit binding,13,0,1,1,
BP,negative regulation of amide metabolic process,339,0,1,1,
BP,Arp2/3 complex-mediated actin nucleation,45,0,1,1,
BP,regulation of Arp2/3 complex-mediated actin nucleation,30,0,1,1,
BP,cell junction maintenance,45,0,1,1,
BP,response to type I interferon,89,0,1,1,
BP,response to type II interferon,142,0,1,1,
BP,NAD biosynthesis via nicotinamide riboside salvage pathway,10,0,1,1,
CC,very-low-density lipoprotein particle,20,0,1,1,
BP,intermediate-density lipoprotein particle remodeling,1,0,1,1,
BP,low-density lipoprotein particle remodeling,16,0,1,1,
BP,plasma lipoprotein particle clearance,55,0,1,1,
BP,low-density lipoprotein particle clearance,34,0,1,1,
CC,triglyceride-rich plasma lipoprotein particle,20,0,1,1,
BP,lipid droplet organization,35,0,1,1,
BP,smooth muscle cell apoptotic process,33,0,1,1,
BP,regulation of smooth muscle cell apoptotic process,32,0,1,1,
BP,protein localization to cell surface,68,0,1,1,
BP,regulation of transcription from RNA polymerase II promoter in response to iron,2,0,1,1,
BP,response to fluid shear stress,34,0,1,1,
CC,autophagosome lumen,1,0,1,1,
BP,lipoprotein lipid oxidation,3,0,1,1,
CC,t-UTP complex,3,0,1,1,
CC,BBSome,8,0,1,1,
MF,chondroitin sulfotransferase activity,6,0,1,1,
BP,vacuolar transmembrane transport,4,0,1,1,
BP,protein localization to chromosome,116,0,1,1,
CC,"chromosome, centromeric core domain",17,0,1,1,
MF,piRNA binding,5,0,1,1,
MF,phosphatidylinositol phosphate 4-phosphatase activity,9,0,1,1,
BP,cellular response to unfolded protein,89,0,1,1,
BP,glutathione transport,9,0,1,1,
BP,"establishment of mitochondrion localization, microtubule-mediated",26,0,1,1,
BP,cellular response to UV,90,0,1,1,
BP,cortisol metabolic process,12,0,1,1,
BP,retinoic acid catabolic process,4,0,1,1,
BP,ncRNA catabolic process,54,0,1,1,
CC,integrin alphav-beta8 complex,2,0,1,1,
BP,response to prostaglandin,32,0,1,1,
CC,potassium channel complex,90,0,1,1,
CC,chloride channel complex,55,0,1,1,
MF,immunoglobulin receptor binding,8,0,1,1,
MF,1-phosphatidylinositol-4-phosphate 3-kinase activity,7,0,1,1,
BP,somatic stem cell population maintenance,69,0,1,1,
BP,negative regulation of Rac protein signal transduction,4,0,1,1,
BP,embryonic heart tube development,85,0,1,1,
BP,axoneme assembly,96,0,1,1,
BP,response to nicotine,49,0,1,1,
CC,PRC1 complex,16,0,1,1,
BP,embryonic appendage morphogenesis,120,0,1,1,
BP,embryonic forelimb morphogenesis,33,0,1,1,
BP,forelimb morphogenesis,41,0,1,1,
BP,hindlimb morphogenesis,36,0,1,1,
BP,tube formation,151,0,1,1,
BP,embryonic hemopoiesis,24,0,1,1,
BP,social behavior,52,0,1,1,
BP,regulatory ncRNA-mediated post-transcriptional gene silencing,596,0,1,1,
BP,miRNA-mediated post-transcriptional gene silencing,580,0,1,1,
BP,ionotropic glutamate receptor signaling pathway,24,0,1,1,
MF,protein-arginine omega-N monomethyltransferase activity,6,0,1,1,
BP,"synaptic transmission, glutamatergic",111,0,1,1,
MF,glutamate receptor binding,43,0,1,1,
BP,protein mannosylation,22,0,1,1,
BP,miRNA-mediated gene silencing by inhibition of translation,96,0,1,1,
BP,miRNA-mediated gene silencing by mRNA destabilization,62,0,1,1,
BP,segmentation,103,0,1,1,
BP,regulation of protein dephosphorylation,77,0,1,1,FKBP1A
BP,positive regulation of dephosphorylation,52,0,1,1,
BP,positive regulation of protein dephosphorylation,42,0,1,1,
MF,5'-3' DNA exonuclease activity,9,0,1,1,
BP,hair cell differentiation,53,0,1,1,
BP,acetyl-CoA transmembrane transport,1,0,1,1,
BP,positive regulation of peroxisome proliferator activated receptor signaling pathway,9,0,1,1,
MF,selenocysteine insertion sequence binding,4,0,1,1,
CC,UBC13-UEV1A complex,2,0,1,1,
MF,chondroitin sulfate binding,10,0,1,1,
MF,ATP-gated ion channel activity,9,0,1,1,
MF,dihydrotestosterone 17-beta-dehydrogenase activity,4,0,1,1,
BP,protein localization to synapse,78,0,1,1,
BP,nickel cation transmembrane transport,1,0,1,1,
BP,response to interferon-beta,33,0,1,1,
BP,vesicle cargo loading,31,0,1,1,
MF,MH1 domain binding,1,0,1,1,
BP,positive regulation of myosin-light-chain-phosphatase activity,1,0,1,1,
MF,NADH pyrophosphatase activity,4,0,1,1,
BP,regulation of pronephros size,1,0,1,1,
CC,specific granule lumen,62,0,1,1,
BP,calcium-mediated signaling using extracellular calcium source,3,0,1,1,
BP,G protein-coupled purinergic receptor signaling pathway,12,0,1,1,
MF,ganglioside binding,5,0,1,1,
MF,methylthiotransferase activity,2,0,1,1,
BP,tRNA methylthiolation,2,0,1,1,
BP,protein deacylation,67,0,1,1,
MF,peptidyl-cysteine S-nitrosylase activity,1,0,1,1,
BP,ceramide transport,16,0,1,1,
BP,maintenance of blood-brain barrier,38,0,1,1,
BP,entry of bacterium into host cell,9,0,1,1,
BP,phosphoanandamide dephosphorylation,1,0,1,1,
CC,NOS2-CD74 complex,1,0,1,1,
BP,"CD8-positive, alpha-beta cytotoxic T cell extravasation",2,0,1,1,
BP,T-helper 17 cell chemotaxis,1,0,1,1,
BP,interleukin-4-dependent isotype switching to IgE isotypes,1,0,1,1,
BP,T-helper 2 cell activation,2,0,1,1,
BP,response to nitrogen dioxide,1,0,1,1,
MF,chemokine (C-C motif) ligand 2 binding,1,0,1,1,
MF,chemokine (C-C motif) ligand 12 binding,1,0,1,1,
CC,myelin sheath adaxonal region,6,0,1,1,
BP,endothelial cell chemotaxis,31,0,1,1,
CC,ribonucleoprotein granule,269,0,1,1,
BP,insulin secretion involved in cellular response to glucose stimulus,64,0,1,1,
BP,cell migration involved in metanephros development,5,0,1,1,
BP,positive regulation of mitochondrial membrane permeability,46,0,1,1,
BP,negative regulation of urine volume,4,0,1,1,
BP,homologous recombination,67,0,1,1,
BP,epithelial cell differentiation involved in kidney development,47,0,1,1,
MF,Krueppel-associated box domain binding,2,0,1,1,
CC,site of double-strand break,84,0,1,1,
CC,ciliary transition zone,72,0,1,1,
BP,enteroendocrine cell differentiation,36,0,1,1,
BP,vascular associated smooth muscle cell differentiation,40,0,1,1,
BP,exit from host cell,28,0,1,1,
BP,skeletal muscle cell differentiation,72,0,1,1,
BP,rRNA import into mitochondrion,3,0,1,1,
BP,cellular response to topologically incorrect protein,109,0,1,1,
BP,protein deglycosylation involved in glycoprotein catabolic process,7,0,1,1,
BP,endodermal cell differentiation,49,0,1,1,
BP,chondrocyte proliferation,25,0,1,1,
MF,pre-mRNA binding,43,0,1,1,
MF,GAF domain binding,1,0,1,1,
CC,protein C inhibitor-TMPRSS7 complex,1,0,1,1,
CC,protein C inhibitor-TMPRSS11E complex,1,0,1,1,
CC,protein C inhibitor-PLAT complex,1,0,1,1,
CC,protein C inhibitor-PLAU complex,1,0,1,1,
CC,protein C inhibitor-thrombin complex,1,0,1,1,
CC,protein C inhibitor-KLK3 complex,1,0,1,1,
CC,protein C inhibitor-plasma kallikrein complex,1,0,1,1,
MF,mediator complex binding,4,0,1,1,
CC,MKS complex,13,0,1,1,
MF,long-chain fatty acid binding,17,0,1,1,
BP,protein demalonylation,2,0,1,1,
BP,peptidyl-lysine demalonylation,2,0,1,1,
BP,protein desuccinylation,2,0,1,1,
BP,peptidyl-lysine desuccinylation,2,0,1,1,
MF,protein-malonyllysine demalonylase activity,2,0,1,1,
MF,protein-succinyllysine desuccinylase activity,2,0,1,1,
BP,N-glycan fucosylation,4,0,1,1,
BP,ligamentous ossification,1,0,1,1,
BP,medium-chain fatty-acyl-CoA catabolic process,4,0,1,1,
CC,hyaluranon cable,2,0,1,1,
BP,cellular response to platelet-derived growth factor stimulus,22,0,1,1,
CC,sperm flagellum,163,0,1,1,
BP,phosphatidylinositol acyl-chain remodeling,6,0,1,1,
BP,triglyceride acyl-chain remodeling,1,0,1,1,
BP,inner dynein arm assembly,17,0,1,1,
BP,osteoclast maturation,1,0,1,1,
BP,protein localization to nuclear inner membrane,3,0,1,1,
BP,peroxisome transport along microtubule,1,0,1,1,
BP,multivesicular body organization,32,0,1,1,
BP,multivesicular body assembly,31,0,1,1,
BP,RNA capping,36,0,1,1,
BP,interstrand cross-link repair,39,0,1,1,
BP,SREBP-SCAP complex retention in endoplasmic reticulum,2,0,1,1,
BP,vascular endothelial growth factor receptor-3 signaling pathway,1,0,1,1,
BP,hepatocyte homeostasis,1,0,1,1,
BP,transforming growth factor beta1 activation,4,0,1,1,
BP,cone photoresponse recovery,1,0,1,1,
BP,sodium ion export across plasma membrane,15,0,1,1,
MF,histone H3K14 acetyltransferase activity,9,0,1,1,
BP,maintenance of lens transparency,7,0,1,1,
MF,citrate synthase activity,1,0,1,1,
BP,calcium import into the mitochondrion,11,0,1,1,
BP,cap mRNA methylation,2,0,1,1,
CC,cytoplasmic ribonucleoprotein granule,252,0,1,1,
BP,synaptic vesicle recycling,82,0,1,1,
MF,peroxidase inhibitor activity,1,0,1,1,
BP,positive regulation of translation in response to endoplasmic reticulum stress,5,0,1,1,
BP,IRE1-mediated unfolded protein response,20,0,1,1,
BP,protein demannosylation,7,0,1,1,
BP,"protein alpha-1,2-demannosylation",7,0,1,1,
BP,endocrine signaling,1,0,1,1,
BP,netrin-activated signaling pathway,9,0,1,1,
MF,cargo receptor activity,64,0,1,1,
BP,signal transduction in absence of ligand,67,0,1,1,
BP,nitric oxide-cGMP-mediated signaling pathway,4,0,1,1,
BP,vascular endothelial growth factor signaling pathway,50,0,1,1,
BP,Fc receptor signaling pathway,56,0,1,1,
BP,Fc-gamma receptor signaling pathway,33,0,1,1,
BP,interleukin-2-mediated signaling pathway,9,0,1,1,
BP,ERBB signaling pathway,124,0,1,1,
BP,ERBB4 signaling pathway,10,0,1,1,
MF,neuregulin binding,5,0,1,1,
BP,ERBB2-ERBB3 signaling pathway,4,0,1,1,
BP,ERBB4-ERBB4 signaling pathway,6,0,1,1,
BP,granulocyte colony-stimulating factor signaling pathway,2,0,1,1,
BP,thrombopoietin-mediated signaling pathway,5,0,1,1,
MF,thrombopoietin receptor activity,1,0,1,1,
MF,death receptor agonist activity,3,0,1,1,
BP,neurotrophin signaling pathway,39,0,1,1,
BP,thromboxane A2 signaling pathway,1,0,1,1,
BP,pronephric nephron morphogenesis,1,0,1,1,
BP,pronephric nephron tubule morphogenesis,1,0,1,1,
BP,regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway,91,0,1,1,
BP,negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway,35,0,1,1,
BP,regulation of multicellular organism growth,63,0,1,1,
BP,"regulation of development, heterochronic",12,0,1,1,
BP,regulation of fibroblast growth factor receptor signaling pathway,38,0,1,1,
BP,polar body extrusion after meiotic divisions,5,0,1,1,
MF,interleukin-15 receptor activity,3,0,1,1,
BP,fluid transport,36,0,1,1,
MF,chemoattractant activity,39,0,1,1,
BP,regulation of epidermal growth factor receptor signaling pathway,63,0,1,1,
BP,intraciliary transport,48,0,1,1,
BP,T-helper 1 type immune response,48,0,1,1,
BP,type 2 immune response,42,0,1,1,
BP,positive regulation of T cell proliferation,105,0,1,1,
BP,positive regulation of activated T cell proliferation,27,0,1,1,
CC,gamma-delta T cell receptor complex,3,0,1,1,
BP,macrophage activation,110,0,1,1,
MF,"fructose 1,6-bisphosphate 1-phosphatase activity",2,0,1,1,
BP,meiotic DNA double-strand break formation,7,0,1,1,
BP,lipoprotein modification,3,0,1,1,
BP,lipoprotein oxidation,3,0,1,1,
MF,interleukin-12 beta subunit binding,1,0,1,1,
MF,acetylcholine binding,11,0,1,1,
BP,heme metabolic process,45,0,1,1,
MF,SH2 domain binding,41,0,1,1,
BP,ketone biosynthetic process,48,0,1,1,
BP,terpene metabolic process,3,0,1,1,
BP,cellular modified amino acid catabolic process,21,0,1,1,
BP,RNA repair,3,0,1,1,
BP,ribosome biogenesis,321,0,1,1,
BP,ribosome assembly,61,0,1,1,
BP,natural killer cell mediated cytotoxicity,75,0,1,1,
BP,regulation of natural killer cell mediated cytotoxicity,49,0,1,1,
BP,ribosomal large subunit biogenesis,75,0,1,1,
BP,ribosomal small subunit biogenesis,103,0,1,1,
MF,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity",1,0,1,1,
MF,MHC protein binding,34,0,1,1,
BP,molting cycle,117,0,1,1,
BP,positive regulation of protein import into nucleus,40,0,1,1,
BP,vasoconstriction,83,0,1,1,
BP,vasodilation,47,0,1,1,
BP,cuticle development,3,0,1,1,
BP,keratan sulfate metabolic process,18,0,1,1,
BP,vitamin K metabolic process,10,0,1,1,
MF,chemokine receptor binding,72,0,1,1,CKLF
BP,cellular biogenic amine catabolic process,18,0,1,1,
CC,nuclear inclusion body,12,0,1,1,
BP,indole metabolic process,1,0,1,1,
BP,melanin biosynthetic process,24,0,1,1,
BP,ethanolamine-containing compound metabolic process,8,0,1,1,
BP,pigment metabolic process,80,0,1,1,
BP,hormone biosynthetic process,65,0,1,1,
BP,photoreceptor cell development,49,0,1,1,
BP,eye photoreceptor cell development,34,0,1,1,
BP,ear morphogenesis,126,0,1,1,
BP,inner ear morphogenesis,105,0,1,1,
BP,mechanoreceptor differentiation,68,0,1,1,
BP,inner ear auditory receptor cell differentiation,45,0,1,1,
BP,gamma-delta T cell differentiation,13,0,1,1,
BP,detection of bacterial lipoprotein,4,0,1,1,
BP,neuron maturation,48,0,1,1,
BP,superoxide anion generation,41,0,1,1,
BP,pteridine-containing compound metabolic process,31,0,1,1,
BP,retinoic acid metabolic process,33,0,1,1,
CC,germinal vesicle,4,0,1,1,
BP,fear response,45,0,1,1,
MF,T cell receptor binding,11,0,1,1,
MF,ATPase-coupled transmembrane transporter activity,96,0,1,1,
BP,hair cycle,117,0,1,1,
CC,actomyosin,76,0,1,1,
CC,mitochondrial nucleoid,45,0,1,1,
MF,"MHC class II protein binding, via antigen binding groove",1,0,1,1,
BP,muscle cell fate specification,1,0,1,1,
BP,ovulation cycle,71,0,1,1,
BP,uterine wall breakdown,2,0,1,1,
CC,succinate-CoA ligase complex,3,0,1,1,
BP,embryonic digit morphogenesis,57,0,1,1,
BP,"circadian sleep/wake cycle, non-REM sleep",6,0,1,1,
BP,eating behavior,37,0,1,1,
BP,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,44,0,1,1,
BP,proton motive force-driven mitochondrial ATP synthesis,58,0,1,1,
BP,tRNA 3'-end processing,7,0,1,1,
BP,mRNA transcription by RNA polymerase II,46,0,1,1,
MF,actinin binding,36,0,1,1,
MF,fucose binding,8,0,1,1,
MF,nuclear vitamin D receptor binding,15,0,1,1,
BP,vitamin B6 biosynthetic process,3,0,1,1,
CC,MHC class I peptide loading complex,8,0,1,1,
MF,histone deacetylase binding,123,0,1,1,
MF,amide transmembrane transporter activity,45,0,1,1,
BP,xenobiotic transport,60,0,1,1,
MF,xenobiotic transmembrane transporter activity,37,0,1,1,
MF,neuropeptide binding,32,0,1,1,
BP,enterobactin transport,1,0,1,1,
MF,enterobactin transmembrane transporter activity,1,0,1,1,
MF,ornithine decarboxylase activator activity,2,0,1,1,
BP,amyloid precursor protein metabolic process,96,0,1,1,FKBP1A
BP,amyloid precursor protein catabolic process,68,0,1,1,FKBP1A
BP,Golgi to plasma membrane protein transport,38,0,1,1,
BP,regulation of fusion of sperm to egg plasma membrane,1,0,1,1,
MF,gamma-tubulin binding,34,0,1,1,
MF,cysteine-type endopeptidase inhibitor activity involved in apoptotic process,19,0,1,1,
MF,cysteine-type endopeptidase regulator activity involved in apoptotic process,41,0,1,1,
BP,T cell homeostasis,47,0,1,1,
BP,regulation of macrophage activation,62,0,1,1,
CC,germ cell nucleus,68,0,1,1,PATZ1
CC,synaptic cleft,21,0,1,1,
BP,receptor metabolic process,73,0,1,1,
BP,receptor clustering,57,0,1,1,
BP,regulation of vascular permeability,50,0,1,1,
BP,positive regulation of vascular permeability,18,0,1,1,
BP,negative regulation of canonical NF-kappaB signal transduction,53,0,1,1,
MF,ubiquitin binding,99,0,1,1,
BP,hindgut contraction,1,0,1,1,
BP,regulation of hindgut contraction,1,0,1,1,
BP,"DNA replication, removal of RNA primer",4,0,1,1,
BP,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,36,0,1,1,
BP,peptide catabolic process,22,0,1,1,
MF,organic acid binding,206,0,1,1,
CC,dendritic spine,173,0,1,1,
CC,dendritic shaft,41,0,1,1,
BP,response to leucine,15,0,1,1,
CC,lysosomal lumen,98,0,1,1,
CC,perikaryon,149,0,1,1,
MF,glycosphingolipid binding,10,0,1,1,
CC,receptor complex,400,0,1,1,
MF,laminin binding,28,0,1,1,
BP,positive regulation of protein-containing complex disassembly,37,0,1,1,
BP,sodium-independent organic anion transport,15,0,1,1,
BP,positive regulation of potassium ion transport,44,0,1,1,
BP,anoikis,34,0,1,1,
BP,apoptotic cell clearance,47,0,1,1,
BP,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,111,0,1,1,
BP,regulation of eosinophil degranulation,3,0,1,1,
BP,negative regulation of eosinophil degranulation,1,0,1,1,
BP,response to exogenous dsRNA,49,0,1,1,
BP,response to dsRNA,57,0,1,1,
BP,beta selection,3,0,1,1,
BP,positive T cell selection,40,0,1,1,
BP,"positive regulation of CD4-positive, alpha-beta T cell differentiation",34,0,1,1,
BP,negative regulation of DNA binding,35,0,1,1,
MF,proteoglycan binding,36,0,1,1,
MF,heparan sulfate proteoglycan binding,18,0,1,1,
BP,negative regulation of MAP kinase activity,51,0,1,1,
BP,negative regulation of MAPK cascade,175,0,1,1,
BP,positive regulation of skeletal muscle tissue regeneration,5,0,1,1,
BP,regulation of ATP-dependent activity,62,0,1,1,PAM16
BP,regulation of carbohydrate catabolic process,63,0,1,1,
BP,pigmentation,115,0,1,1,
BP,pigment accumulation,12,0,1,1,
BP,cellular pigment accumulation,12,0,1,1,
BP,regulation of RNA splicing,179,0,1,1,
MF,protein-membrane adaptor activity,36,0,1,1,
BP,regulation of protein homodimerization activity,1,0,1,1,
BP,muscle adaptation,118,0,1,1,
BP,regulation of muscle adaptation,93,0,1,1,
BP,negative regulation of JUN kinase activity,14,0,1,1,
BP,"regulation of DNA damage response, signal transduction by p53 class mediator",38,0,1,1,
BP,positive regulation of neuron apoptotic process,56,0,1,1,
MF,ADP binding,38,0,1,1,
BP,negative regulation of blood vessel endothelial cell migration,80,0,1,1,
CC,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex",1,0,1,1,
BP,molybdopterin cofactor metabolic process,6,0,1,1,
BP,regulation of lipid kinase activity,39,0,1,1,
BP,positive regulation of phosphatidylinositol 3-kinase activity,21,0,1,1,
CC,nuclear replication fork,34,0,1,1,
BP,keratinocyte proliferation,59,0,1,1,
BP,regulation of transcription from RNA polymerase II promoter in response to stress,33,0,1,1,
BP,regulation of DNA-templated transcription in response to stress,39,0,1,1,
BP,response to estrogen,69,0,1,1,
BP,linoleic acid metabolic process,21,0,1,1,
BP,regulation of phosphoprotein phosphatase activity,47,0,1,1,FKBP1A
MF,P-type divalent copper transporter activity,2,0,1,1,
MF,cyclic nucleotide-gated monoatomic ion channel activity,11,0,1,1,
BP,cellular component maintenance,72,0,1,1,
BP,glucan metabolic process,77,0,1,1,
BP,regulation of endocrine process,39,0,1,1,
BP,membrane biogenesis,63,0,1,1,
MF,protein folding chaperone,61,0,1,1,
BP,'de novo' AMP biosynthetic process,8,0,1,1,
BP,AMP salvage,5,0,1,1,
BP,CTP salvage,3,0,1,1,
BP,sulfur compound catabolic process,37,0,1,1,
CC,cell-cell contact zone,72,0,1,1,
CC,cell body membrane,32,0,1,1,
CC,main axon,67,0,1,1,
CC,neuron spine,175,0,1,1,
BP,cell-cell adhesion mediated by cadherin,48,0,1,1,
BP,Wnt signaling pathway involved in dorsal/ventral axis specification,2,0,1,1,
BP,cellular response to fibroblast growth factor stimulus,115,0,1,1,
BP,motile cilium assembly,66,0,1,1,
MF,glutaryl-CoA hydrolase activity,2,0,1,1,
BP,NLRP3 inflammasome complex assembly,37,0,1,1,
CC,DBIRD complex,2,0,1,1,
BP,adhesion of symbiont to host cell,9,0,1,1,
MF,8-hydroxy-dADP phosphatase activity,1,0,1,1,
BP,protein transmembrane import into intracellular organelle,38,0,1,1,PAM16
BP,cell cycle DNA replication,44,0,1,1,
BP,modulation by host of viral process,49,0,1,1,
BP,cell cycle G1/S phase transition,278,0,1,1,
CC,plasma membrane raft,112,0,1,1,
BP,modulation by host of viral molecular function,3,0,1,1,
BP,DNA-templated DNA replication maintenance of fidelity,55,0,1,1,
BP,actin nucleation,56,0,1,1,
BP,negative regulation of nitric oxide biosynthetic process,16,0,1,1,
BP,early endosome to late endosome transport,44,0,1,1,
BP,G0 to G1 transition,39,0,1,1,
MF,G protein-coupled ATP receptor activity,2,0,1,1,
BP,protein targeting to ER,40,0,1,1,
BP,T cell selection,53,0,1,1,
BP,cytotoxic T cell differentiation,4,0,1,1,
BP,regulatory T cell differentiation,41,0,1,1,
BP,regulation of viral genome replication,85,0,1,1,
BP,negative regulation of viral genome replication,55,0,1,1,
CC,keratin filament,94,0,1,1,
BP,intermediate filament polymerization,1,0,1,1,
BP,intermediate filament organization,73,0,1,1,
MF,pre-mRNA branch point binding,1,0,1,1,
BP,meiotic chromosome segregation,91,0,1,1,
BP,development of primary sexual characteristics,235,0,1,1,PATZ1
BP,homologous chromosome segregation,65,0,1,1,
CC,intercellular bridge,91,0,1,1,
BP,basal protein localization,1,0,1,1,
MF,translation regulator activity,409,0,1,1,
BP,isotype switching,54,0,1,1,
BP,regulation of isotype switching,38,0,1,1,
BP,establishment or maintenance of neuroblast polarity,3,0,1,1,
BP,establishment of epithelial cell apical/basal polarity,17,0,1,1,
BP,establishment of neuroblast polarity,3,0,1,1,
CC,postsynaptic membrane,274,0,1,1,
MF,CXCR1 chemokine receptor binding,1,0,1,1,
CC,"proton-transporting ATP synthase, stator stalk",2,0,1,1,
CC,respiratory chain complex I,42,0,1,1,
BP,otolith mineralization,3,0,1,1,
