ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,regulation of Golgi lumen acidification,3,0,1.0000000000000002,1,
BP,positive regulation of low-density lipoprotein particle receptor binding,1,0,1.0000000000000002,1,
BP,negative regulation of DNA methylation,2,0,1.0000000000000002,1,
BP,negative regulation of saliva secretion,3,0,1.0000000000000002,1,
BP,hard palate morphogenesis,3,0,1.0000000000000002,1,
BP,response to pyrimidine ribonucleotide,1,0,1.0000000000000002,1,
BP,cellular response to pyrimidine ribonucleotide,1,0,1.0000000000000002,1,
BP,lens fiber cell apoptotic process,4,0,1.0000000000000002,1,
BP,exosomal secretion,20,0,1.0000000000000002,1,
BP,stress response to zinc ion,2,0,1.0000000000000002,1,
BP,cellular response to brain-derived neurotrophic factor stimulus,8,0,1.0000000000000002,1,
BP,regulation of cytoplasmic translation in response to stress,2,0,1.0000000000000002,1,
BP,UDP-N-acetylglucosamine transmembrane transport,4,0,1.0000000000000002,1,
CC,ATF1-ATF4 transcription factor complex,2,0,1.0000000000000002,1,
BP,regulation of cytoplasmic translational initiation in response to stress,2,0,1.0000000000000002,1,
BP,cholangiocyte proliferation,5,0,1.0000000000000002,1,
MF,sequence-specific mRNA binding,13,0,1.0000000000000002,1,
BP,response to lectin,23,0,1.0000000000000002,1,
BP,cellular response to lectin,23,0,1.0000000000000002,1,
BP,positive regulation of determination of dorsal identity,2,0,1.0000000000000002,1,
BP,regulation of type B pancreatic cell development,9,0,1.0000000000000002,1,
BP,regulation of macrophage apoptotic process,11,0,1.0000000000000002,1,
BP,positive regulation of excitatory postsynaptic potential,32,0,1.0000000000000002,1,
BP,regulation of glutamine transport,3,0,1.0000000000000002,1,
BP,positive regulation of blood vessel remodeling,6,0,1.0000000000000002,1,
BP,positive regulation of metanephric mesenchymal cell migration,3,0,1.0000000000000002,1,
BP,regulation of thyroid-stimulating hormone secretion,1,0,1.0000000000000002,1,
BP,positive regulation of miRNA-mediated gene silencing,15,0,1.0000000000000002,1,
BP,regulation of SREBP signaling pathway,8,0,1.0000000000000002,1,
BP,positive regulation of transcription regulatory region DNA binding,22,0,1.0000000000000002,1,
BP,positive regulation of mesenchymal stem cell differentiation,4,0,1.0000000000000002,1,
BP,regulation of anterior head development,2,0,1.0000000000000002,1,
BP,positive regulation of anterior head development,2,0,1.0000000000000002,1,
BP,regulation of sphingomyelin catabolic process,2,0,1.0000000000000002,1,
BP,positive regulation of sphingomyelin catabolic process,2,0,1.0000000000000002,1,
BP,regulation of barbed-end actin filament capping,5,0,1.0000000000000002,1,
BP,positive regulation of corticosteroid hormone secretion,7,0,1.0000000000000002,1,
BP,regulation of mineralocorticoid secretion,6,0,1.0000000000000002,1,
BP,regulation of aldosterone secretion,6,0,1.0000000000000002,1,
BP,negative regulation of dendritic cell differentiation,6,0,1.0000000000000002,1,
BP,regulation of mitotic recombination,7,0,1.0000000000000004,1,
MF,"alpha-1,2-mannosyltransferase activity",4,0,1.0000000000000004,1,
MF,acyl binding,2,0,1.0000000000000004,1,
BP,sulfur amino acid catabolic process,10,0,1.0000000000000004,1,
CC,nucleotide-excision repair factor 1 complex,3,0,1.0000000000000004,1,
MF,DNA strand exchange activity,2,0,1.0000000000000004,1,
MF,ribonuclease MRP activity,2,0,1.0000000000000004,1,
CC,"vacuolar proton-transporting V-type ATPase, V1 domain",11,0,1.0000000000000004,1,
CC,commitment complex,5,0,1.0000000000000004,1,
BP,polysaccharide catabolic process,21,0,1.0000000000000004,1,
BP,response to oxygen radical,28,0,1.0000000000000004,1,
CC,telomerase catalytic core complex,2,0,1.0000000000000004,1,
MF,RNA 7-methylguanosine cap binding,12,0,1.0000000000000004,1,
BP,generation of catalytic spliceosome for first transesterification step,2,0,1.0000000000000004,1,
MF,oxidized base lesion DNA N-glycosylase activity,4,0,1.0000000000000004,1,
BP,"nucleotide-excision repair, DNA damage recognition",1,0,1.0000000000000004,1,
BP,karyogamy,1,0,1.0000000000000004,1,
CC,condensin complex,8,0,1.0000000000000004,1,
CC,central element,8,0,1.0000000000000004,1,
CC,ESCRT I complex,11,0,1.0000000000000004,1,
BP,regulation of arginine metabolic process,4,0,1.0000000000000004,1,
MF,mRNA regulatory element binding translation repressor activity,15,0,1.0000000000000004,1,
BP,negative regulation of mitochondrial RNA catabolic process,2,0,1.0000000000000004,1,
MF,RNA polymerase III core binding,1,0,1.0000000000000004,1,
MF,RNA polymerase I general transcription initiation factor activity,7,0,1.0000000000000004,1,
BP,formation of extrachromosomal circular DNA,15,0,1.0000000000000004,1,
CC,"PAM complex, Tim23 associated import motor",5,0,1.0000000000000004,1,
MF,dihydronicotinamide riboside quinone reductase activity,1,0,1.0000000000000004,1,
CC,radial spoke head,4,0,1.0000000000000004,1,
BP,ovulation from ovarian follicle,8,0,1.0000000000000004,1,
BP,ovarian cumulus expansion,4,0,1.0000000000000004,1,
BP,ovarian follicle atresia,1,0,1.0000000000000004,1,
BP,medium-chain fatty acid transport,2,0,1.0000000000000004,1,
MF,"dopamine neurotransmitter receptor activity, coupled via Gs",2,0,1.0000000000000004,1,
MF,"dopamine neurotransmitter receptor activity, coupled via Gi/Go",3,0,1.0000000000000004,1,
MF,urotensin II receptor activity,2,0,1.0000000000000004,1,
BP,gastrulation with mouth forming second,28,0,1.0000000000000004,1,
BP,formation of cytoplasmic translation initiation complex,16,0,1.0000000000000004,1,
BP,establishment of T cell polarity,15,0,1.0000000000000004,1,
BP,plasma membrane repair,28,0,1.0000000000000004,1,
BP,type IIa hypersensitivity,5,0,1.0000000000000004,1,
BP,blastocyst growth,22,0,1.0000000000000004,1,
BP,trophectodermal cell proliferation,4,0,1.0000000000000004,1,
BP,neural fold formation,7,0,1.0000000000000004,1,
BP,"complement activation, lectin pathway",11,0,1.0000000000000004,1,
BP,"regulation of complement activation, lectin pathway",2,0,1.0000000000000004,1,
BP,"negative regulation of complement activation, lectin pathway",2,0,1.0000000000000004,1,
BP,response to yeast,7,0,1.0000000000000004,1,
BP,positive regulation of receptor recycling,14,0,1.0000000000000004,1,
BP,startle response,27,0,1.0000000000000004,1,
BP,angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure,1,0,1.0000000000000004,1,
BP,reduction of food intake in response to dietary excess,5,0,1.0000000000000004,1,
BP,norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure,3,0,1.0000000000000004,1,
BP,inhibitory G protein-coupled receptor phosphorylation,1,0,1.0000000000000004,1,
BP,negative regulation of L-glutamate import across plasma membrane,2,0,1.0000000000000004,1,
MF,uracil binding,1,0,1.0000000000000004,1,
MF,pyrimidine nucleobase binding,1,0,1.0000000000000004,1,
BP,regulation of oxidative phosphorylation,23,0,1.0000000000000004,1,
BP,auditory receptor cell morphogenesis,20,0,1.0000000000000004,1,
MF,UTP binding,2,0,1.0000000000000004,1,
BP,positive regulation of thyroid hormone mediated signaling pathway,2,0,1.0000000000000004,1,
BP,mammary stem cell proliferation,1,0,1.0000000000000004,1,
BP,follicular dendritic cell differentiation,2,0,1.0000000000000004,1,
BP,defense response to tumor cell,13,0,1.0000000000000004,1,
BP,dendritic cell cytokine production,18,0,1.0000000000000004,1,
BP,myeloid dendritic cell cytokine production,7,0,1.0000000000000004,1,
BP,MHC class I protein complex assembly,4,0,1.0000000000000004,1,
BP,IgG immunoglobulin transcytosis in epithelial cells mediated by FcRn immunoglobulin receptor,1,0,1.0000000000000004,1,
BP,acute inflammatory response to antigenic stimulus,25,0,1.0000000000000004,1,
BP,type II hypersensitivity,5,0,1.0000000000000004,1,
BP,germinal center formation,14,0,1.0000000000000004,1,
BP,peptide antigen assembly with MHC class I protein complex,4,0,1.0000000000000004,1,
BP,tolerance induction,30,0,1.0000000000000004,1,
BP,serotonin secretion by platelet,2,0,1.0000000000000004,1,
BP,negative regulation of natural killer cell cytokine production,2,0,1.0000000000000004,1,
BP,regulation of dendritic cell cytokine production,17,0,1.0000000000000004,1,
BP,regulation of myeloid dendritic cell cytokine production,7,0,1.0000000000000004,1,
BP,positive regulation of myeloid dendritic cell cytokine production,7,0,1.0000000000000004,1,
BP,MyD88-dependent toll-like receptor signaling pathway,20,0,1.0000000000000004,1,
BP,Fc receptor mediated inhibitory signaling pathway,5,0,1.0000000000000004,1,
BP,positive regulation of hypersensitivity,6,0,1.0000000000000004,1,
BP,hormonal regulation of the force of heart contraction,1,0,1.0000000000000004,1,
BP,regulation of heart rate by hormone,2,0,1.0000000000000004,1,
BP,neural crest cell migration involved in heart formation,1,0,1.0000000000000004,1,
BP,atrioventricular valve formation,8,0,1.0000000000000004,1,
BP,cardiac left ventricle morphogenesis,16,0,1.0000000000000004,1,
BP,cell proliferation involved in heart valve morphogenesis,3,0,1.0000000000000004,1,
BP,regulation of cell proliferation involved in heart valve morphogenesis,3,0,1.0000000000000004,1,
BP,apoptotic process involved in outflow tract morphogenesis,3,0,1.0000000000000004,1,
BP,type B pancreatic cell differentiation,30,0,1.0000000000000004,1,
BP,metanephros morphogenesis,31,0,1.0000000000000004,1,
MF,telomerase RNA reverse transcriptase activity,2,0,1.0000000000000004,1,
MF,"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity",1,0,1.0000000000000004,1,
MF,"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity",7,0,1.0000000000000004,1,
MF,11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity,2,0,1.0000000000000004,1,
MF,4-aminobutyrate transaminase activity,1,0,1.0000000000000004,1,
MF,CDP-diacylglycerol-serine O-phosphatidyltransferase activity,1,0,1.0000000000000004,1,
MF,GMP reductase activity,2,0,1.0000000000000004,1,
MF,RNA-3'-phosphate cyclase activity,1,0,1.0000000000000004,1,
MF,acetylcholinesterase activity,2,0,1.0000000000000004,1,
MF,adenosine kinase activity,1,0,1.0000000000000004,1,
MF,adenosylhomocysteinase activity,1,0,1.0000000000000004,1,
MF,adenylate cyclase activity,16,0,1.0000000000000004,1,
MF,amidase activity,2,0,1.0000000000000004,1,
MF,aspartate carbamoyltransferase activity,1,0,1.0000000000000004,1,
MF,biotin-[acetyl-CoA-carboxylase] ligase activity,1,0,1.0000000000000004,1,
MF,biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity,1,0,1.0000000000000004,1,
MF,biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity,1,0,1.0000000000000004,1,
MF,biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity,1,0,1.0000000000000004,1,
MF,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,2,0,1.0000000000000004,1,
MF,deoxyadenosine kinase activity,3,0,1.0000000000000004,1,
MF,dimethylallyltranstransferase activity,2,0,1.0000000000000004,1,
MF,oleoyl-[acyl-carrier-protein] hydrolase activity,2,0,1.0000000000000004,1,
MF,tetrahydrofolylpolyglutamate synthase activity,1,0,1.0000000000000004,1,
MF,geranyltranstransferase activity,2,0,1.0000000000000004,1,
MF,glucosamine 6-phosphate N-acetyltransferase activity,1,0,1.0000000000000004,1,
MF,glucose dehydrogenase activity,1,0,1.0000000000000004,1,
MF,glutaryl-CoA dehydrogenase activity,1,0,1.0000000000000004,1,
MF,glycine dehydrogenase (decarboxylating) activity,1,0,1.0000000000000004,1,
MF,glycylpeptide N-tetradecanoyltransferase activity,2,0,1.0000000000000004,1,
MF,hydroxymethylbilane synthase activity,1,0,1.0000000000000004,1,
MF,1-phosphatidylinositol 4-kinase activity,4,0,1.0000000000000004,1,
MF,inositol-polyphosphate 5-phosphatase activity,7,0,1.0000000000000004,1,
MF,inositol-hexakisphosphate phosphatase activity,1,0,1.0000000000000004,1,
MF,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor",6,0,1.0000000000000004,1,
MF,mannose-6-phosphate isomerase activity,1,0,1.0000000000000004,1,
MF,methionyl-tRNA formyltransferase activity,1,0,1.0000000000000004,1,
MF,methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity,4,0,1.0000000000000004,1,
MF,methylenetetrahydrofolate dehydrogenase (NADP+) activity,4,0,1.0000000000000004,1,
MF,methylglutaconyl-CoA hydratase activity,1,0,1.0000000000000004,1,
MF,inositol-3-phosphate synthase activity,1,0,1.0000000000000004,1,
MF,alpha-mannosidase activity,14,0,1.0000000000000004,1,
MF,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity",2,0,1.0000000000000004,1,
MF,phenylethanolamine N-methyltransferase activity,1,0,1.0000000000000004,1,
MF,lysophospholipase activity,24,0,1.0000000000000004,1,
MF,Rab geranylgeranyltransferase activity,4,0,1.0000000000000004,1,
MF,eukaryotic translation initiation factor 2alpha kinase activity,6,0,1.0000000000000004,1,
MF,MAP kinase activity,16,0,1.0000000000000004,1,
MF,MAP kinase kinase kinase activity,25,0,1.0000000000000004,1,
MF,purine-nucleoside phosphorylase activity,3,0,1.0000000000000004,1,
MF,pyruvate carboxylase activity,1,0,1.0000000000000004,1,
MF,pyruvate dehydrogenase (acetyl-transferring) kinase activity,5,0,1.0000000000000004,1,
MF,[pyruvate dehydrogenase (lipoamide)] phosphatase activity,5,0,1.0000000000000004,1,
MF,NAD-retinol dehydrogenase activity,20,0,1.0000000000000004,1,
MF,steryl-sulfatase activity,1,0,1.0000000000000004,1,
MF,transposase activity,2,0,1.0000000000000004,1,
MF,triose-phosphate isomerase activity,1,0,1.0000000000000004,1,
MF,alanine-tRNA ligase activity,3,0,1.0000000000000004,1,
MF,aspartate-tRNA ligase activity,2,0,1.0000000000000004,1,
MF,uridine kinase activity,4,0,1.0000000000000004,1,
MF,uroporphyrinogen decarboxylase activity,1,0,1.0000000000000004,1,
MF,phospholipase inhibitor activity,13,0,1.0000000000000004,1,
MF,"interleukin-1, type I, activating receptor activity",2,0,1.0000000000000004,1,
MF,beta-adrenergic receptor activity,3,0,1.0000000000000004,1,
MF,prostaglandin F receptor activity,2,0,1.0000000000000004,1,
MF,endothelin receptor activity,2,0,1.0000000000000004,1,
MF,luteinizing hormone receptor activity,1,0,1.0000000000000004,1,
MF,corticotropin receptor activity,1,0,1.0000000000000004,1,
MF,neuropeptide Y receptor activity,9,0,1.0000000000000004,1,
MF,epidermal growth factor receptor activity,3,0,1.0000000000000004,1,
MF,stem cell factor receptor activity,1,0,1.0000000000000004,1,
MF,vascular endothelial growth factor receptor activity,7,0,1.0000000000000004,1,
MF,tumor necrosis factor receptor activity,9,0,1.0000000000000004,1,
MF,low-density lipoprotein particle receptor activity,15,0,1.0000000000000004,1,
MF,type II interferon receptor binding,1,0,1.0000000000000004,1,
MF,interleukin-8 receptor binding,3,0,1.0000000000000004,1,
MF,intracellularly ATP-gated chloride channel activity,1,0,1.0000000000000004,1,
MF,acetylcholine transmembrane transporter activity,4,0,1.0000000000000004,1,
MF,L-histidine transmembrane transporter activity,4,0,1.0000000000000004,1,
MF,purine nucleobase transmembrane transporter activity,10,0,1.0000000000000004,1,
MF,GDP-fucose transmembrane transporter activity,3,0,1.0000000000000004,1,
MF,UDP-glucose transmembrane transporter activity,2,0,1.0000000000000004,1,
MF,all-trans retinal binding,5,0,1.0000000000000004,1,
CC,fibrinogen complex,8,0,1.0000000000000004,1,
CC,U1 snRNP,21,0,1.0000000000000004,1,
CC,U12-type spliceosomal complex,28,0,1.0000000000000004,1,
CC,recombination nodule,2,0,1.0000000000000004,1,
CC,sno(s)RNA-containing ribonucleoprotein complex,28,0,1.0000000000000004,1,
CC,Sec61 translocon complex,5,0,1.0000000000000004,1,
CC,smooth endoplasmic reticulum,29,0,1.0000000000000004,1,
CC,mRNA cap binding complex,12,0,1.0000000000000004,1,
CC,mRNA cleavage stimulating factor complex,2,0,1.0000000000000004,1,
CC,nascent polypeptide-associated complex,5,0,1.0000000000000004,1,
CC,muscle thin filament tropomyosin,4,0,1.0000000000000004,1,
CC,interleukin-5 receptor complex,1,0,1.0000000000000004,1,
CC,fascia adherens,8,0,1.0000000000000004,1,
CC,cAMP-dependent protein kinase complex,9,0,1.0000000000000004,1,
BP,sucrose biosynthetic process,2,0,1.0000000000000004,1,
BP,fructose metabolic process,14,0,1.0000000000000004,1,
BP,fructose catabolic process,3,0,1.0000000000000004,1,
BP,ethanol metabolic process,21,0,1.0000000000000004,1,
BP,glycerol metabolic process,20,0,1.0000000000000004,1,
BP,citrate metabolic process,5,0,1.0000000000000004,1,
BP,fumarate metabolic process,3,0,1.0000000000000004,1,
BP,"mitochondrial electron transport, ubiquinol to cytochrome c",12,0,1.0000000000000004,1,
BP,purine nucleoside catabolic process,8,0,1.0000000000000004,1,
BP,dAMP biosynthetic process,3,0,1.0000000000000004,1,
BP,dATP biosynthetic process,1,0,1.0000000000000004,1,
BP,thymidine catabolic process,1,0,1.0000000000000004,1,
BP,pyrimidine nucleotide catabolic process,21,0,1.0000000000000004,1,
BP,"base-excision repair, gap-filling",14,0,1.0000000000000004,1,
BP,"nucleotide-excision repair, preincision complex assembly",1,0,1.0000000000000004,1,
BP,apoptotic DNA fragmentation,20,0,1.0000000000000004,1,
BP,DNA transposition,2,0,1.0000000000000004,1,
BP,nucleosome disassembly,19,0,1.0000000000000004,1,
BP,transcription elongation by RNA polymerase I,4,0,1.0000000000000004,1,
BP,snRNA export from nucleus,4,0,1.0000000000000004,1,
BP,alanyl-tRNA aminoacylation,3,0,1.0000000000000004,1,
BP,aspartyl-tRNA aminoacylation,2,0,1.0000000000000004,1,
BP,regulation of translational fidelity,18,0,1.0000000000000004,1,
BP,protein deglycosylation,15,0,1.0000000000000004,1,
BP,alanine metabolic process,5,0,1.0000000000000004,1,
BP,alanine catabolic process,5,0,1.0000000000000004,1,
BP,aspartate metabolic process,8,0,1.0000000000000004,1,
BP,amino-acid betaine biosynthetic process,6,0,1.0000000000000004,1,
BP,ribosomal protein import into nucleus,4,0,1.0000000000000004,1,
BP,SRP-dependent cotranslational protein targeting to membrane,20,0,1.0000000000000004,1,
BP,glucocorticoid biosynthetic process,16,0,1.0000000000000004,1,
BP,porphyrin-containing compound catabolic process,13,0,1.0000000000000004,1,
BP,polyphosphate metabolic process,1,0,1.0000000000000004,1,
BP,water transport,27,0,1.0000000000000004,1,
BP,xenobiotic transmembrane transport,16,0,1.0000000000000004,1,
BP,pinocytosis,21,0,1.0000000000000004,1,
BP,"substrate-dependent cell migration, cell extension",9,0,1.0000000000000004,1,
BP,hyperosmotic response,27,0,1.0000000000000004,1,
BP,mitotic sister chromatid cohesion,31,0,1.0000000000000004,1,
BP,pseudohyphal growth,1,0,1.0000000000000004,1,
BP,activation of adenylate cyclase activity,25,0,1.0000000000000004,1,
BP,negative regulation of adenylate cyclase activity,14,0,1.0000000000000004,1,
BP,osmosensory signaling pathway,6,0,1.0000000000000004,1,
BP,pronuclear fusion,1,0,1.0000000000000004,1,
BP,glial cell fate determination,1,0,1.0000000000000004,1,
BP,"phototransduction, UV",1,0,1.0000000000000004,1,
BP,copulation,19,0,1.0000000000000004,1,
MF,NADH dehydrogenase (ubiquinone) activity,34,0,1.0000000000000004,1,
MF,RNA guanylyltransferase activity,2,0,1.0000000000000004,1,
MF,ferrous iron binding,26,0,1.0000000000000004,1,
MF,poly(U) RNA binding,27,0,1.0000000000000004,1,
MF,"DNA binding, bending",18,0,1.0000000000000004,1,
MF,voltage-gated monoatomic anion channel activity,17,0,1.0000000000000004,1,
MF,double-stranded DNA exodeoxyribonuclease activity,8,0,1.0000000000000004,1,
MF,double-stranded DNA 3'-5' DNA exonuclease activity,6,0,1.0000000000000004,1,
MF,7S RNA binding,7,0,1.0000000000000004,1,
MF,gamma-butyrobetaine dioxygenase activity,1,0,1.0000000000000004,1,
MF,steroid hydroxylase activity,26,0,1.0000000000000004,1,
MF,5'-3' exonuclease activity,19,0,1.0000000000000004,1,
MF,"GDP-mannose 4,6-dehydratase activity",1,0,1.0000000000000004,1,
MF,carnitine O-octanoyltransferase activity,3,0,1.0000000000000004,1,
MF,"dTDP-glucose 4,6-dehydratase activity",1,0,1.0000000000000004,1,
MF,sulfite oxidase activity,1,0,1.0000000000000004,1,
MF,sulfuric ester hydrolase activity,17,0,1.0000000000000004,1,
MF,protoheme IX farnesyltransferase activity,1,0,1.0000000000000004,1,
MF,sodium:bicarbonate symporter activity,6,0,1.0000000000000004,1,
MF,secondary active organic cation transmembrane transporter activity,2,0,1.0000000000000004,1,
MF,P-type potassium transmembrane transporter activity,7,0,1.0000000000000004,1,
BP,photoreceptor cell morphogenesis,5,0,1.0000000000000004,1,
BP,peptidyl-lysine modification to peptidyl-hypusine,2,0,1.0000000000000004,1,
BP,hormone-mediated apoptotic signaling pathway,4,0,1.0000000000000004,1,
MF,ubiquitin-like modifier activating enzyme activity,10,0,1.0000000000000004,1,
MF,UDP-sugar diphosphatase activity,2,0,1.0000000000000004,1,
MF,methylglyoxal synthase activity,1,0,1.0000000000000004,1,
MF,peptidoglycan glycosyltransferase activity,1,0,1.0000000000000004,1,
MF,UMP/dUMP kinase activity,2,0,1.0000000000000004,1,
BP,"pentose-phosphate shunt, non-oxidative branch",6,0,1.0000000000000004,1,
BP,aspartate family amino acid catabolic process,17,0,1.0000000000000004,1,
BP,pyruvate family amino acid metabolic process,5,0,1.0000000000000004,1,
BP,pyruvate family amino acid catabolic process,5,0,1.0000000000000004,1,
BP,valine biosynthetic process,3,0,1.0000000000000004,1,
BP,purine nucleobase biosynthetic process,10,0,1.0000000000000004,1,
BP,nucleoside diphosphate catabolic process,12,0,1.0000000000000004,1,
BP,purine deoxyribonucleoside monophosphate biosynthetic process,3,0,1.0000000000000004,1,
BP,ribonucleoside diphosphate metabolic process,30,0,1.0000000000000004,1,
BP,deoxyribonucleoside triphosphate metabolic process,8,0,1.0000000000000004,1,
BP,deoxyribonucleoside triphosphate biosynthetic process,1,0,1.0000000000000004,1,
BP,purine deoxyribonucleoside triphosphate biosynthetic process,1,0,1.0000000000000004,1,
BP,pyrimidine deoxyribonucleotide metabolic process,23,0,1.0000000000000004,1,
BP,oligosaccharide biosynthetic process,29,0,1.0000000000000004,1,
CC,endopeptidase Clp complex,2,0,1.0000000000000004,1,
BP,toxin biosynthetic process,1,0,1.0000000000000004,1,
BP,response to water deprivation,5,0,1.0000000000000004,1,
BP,glyoxylate catabolic process,3,0,1.0000000000000004,1,
BP,gamma-aminobutyric acid biosynthetic process,6,0,1.0000000000000004,1,
BP,response to light intensity,17,0,1.0000000000000004,1,
BP,cell tip growth,1,0,1.0000000000000004,1,
BP,radial pattern formation,1,0,1.0000000000000004,1,
BP,epidermal cell fate specification,5,0,1.0000000000000004,1,
MF,cyclase activity,22,0,1.0000000000000004,1,
BP,polarity specification of proximal/distal axis,1,0,1.0000000000000004,1,
BP,regulation of hydrogen peroxide metabolic process,18,0,1.0000000000000004,1,
BP,epidermal cell division,3,0,1.0000000000000004,1,
BP,regulation of epidermal cell division,3,0,1.0000000000000004,1,
BP,positive regulation of glycoprotein biosynthetic process,23,0,1.0000000000000004,1,
BP,regulation of filamentous growth,1,0,1.0000000000000004,1,
BP,negative regulation of cytoplasmic mRNA processing body assembly,2,0,1.0000000000000004,1,
BP,regulation of mRNA stability involved in response to stress,1,0,1.0000000000000004,1,
BP,regulation of Schwann cell proliferation,11,0,1.0000000000000004,1,
BP,regulation of platelet-derived growth factor receptor signaling pathway,24,0,1.0000000000000004,1,
BP,positive regulation of cGMP-mediated signaling,5,0,1.0000000000000004,1,
BP,regulation of macrophage chemotaxis,28,0,1.0000000000000004,1,
BP,negative regulation of tumor necrosis factor-mediated signaling pathway,25,0,1.0000000000000004,1,RFFL
BP,negative regulation of centrosome duplication,12,0,1.0000000000000004,1,
BP,"regulation of circadian sleep/wake cycle, wakefulness",4,0,1.0000000000000004,1,
BP,"positive regulation of circadian sleep/wake cycle, wakefulness",3,0,1.0000000000000004,1,
BP,negative regulation of macrophage cytokine production,12,0,1.0000000000000004,1,
BP,negative regulation of protein processing,30,0,1.0000000000000004,1,
BP,regulation of vitamin D 24-hydroxylase activity,3,0,1.0000000000000004,1,
BP,positive regulation of vitamin D 24-hydroxylase activity,3,0,1.0000000000000004,1,
BP,microglia development,4,0,1.0000000000000004,1,
BP,regulation of microglia differentiation,1,0,1.0000000000000004,1,
BP,positive regulation of microglia differentiation,1,0,1.0000000000000004,1,
BP,Schwann cell proliferation,11,0,1.0000000000000004,1,
BP,positive regulation of Schwann cell differentiation,3,0,1.0000000000000004,1,
BP,regulation of serotonin secretion,7,0,1.0000000000000004,1,
BP,positive regulation of muscle adaptation,13,0,1.0000000000000004,1,
CC,longitudinal sarcoplasmic reticulum,1,0,1.0000000000000004,1,
BP,smooth muscle adaptation,5,0,1.0000000000000004,1,
BP,intestine smooth muscle contraction,8,0,1.0000000000000004,1,
BP,distal stomach smooth muscle contraction,1,0,1.0000000000000004,1,
BP,urinary bladder smooth muscle contraction,7,0,1.0000000000000004,1,
BP,positive regulation of skeletal muscle cell proliferation,3,0,1.0000000000000004,1,
BP,smooth muscle hypertrophy,2,0,1.0000000000000004,1,
MF,glucuronate-2-sulfatase activity,1,0,1.0000000000000004,1,
MF,ferrous iron transmembrane transporter activity,6,0,1.0000000000000004,1,
MF,glucuronate transmembrane transporter activity,1,0,1.0000000000000004,1,
MF,sialic acid transmembrane transporter activity,1,0,1.0000000000000004,1,
MF,nucleotide transmembrane transporter activity,31,0,1.0000000000000004,1,
MF,proton channel activity,24,0,1.0000000000000004,1,
MF,cystine:glutamate antiporter activity,1,0,1.0000000000000004,1,
MF,cystine secondary active transmembrane transporter activity,1,0,1.0000000000000004,1,
MF,potassium:chloride symporter activity,9,0,1.0000000000000004,1,
MF,sulfate:bicarbonate antiporter activity,1,0,1.0000000000000004,1,
MF,sodium:proton antiporter activity,16,0,1.0000000000000004,1,
MF,sialic acid:proton symporter activity,1,0,1.0000000000000004,1,
MF,ABC-type fatty-acyl-CoA transporter activity,1,0,1.0000000000000004,1,
MF,quaternary ammonium group transmembrane transporter activity,19,0,1.0000000000000004,1,
BP,cadmium ion transport,6,0,1.0000000000000004,1,
BP,taurine transport,8,0,1.0000000000000004,1,
BP,uronic acid transmembrane transport,1,0,1.0000000000000004,1,
BP,hexuronate transmembrane transport,1,0,1.0000000000000004,1,
BP,glucuronate transmembrane transport,1,0,1.0000000000000004,1,
BP,sialic acid transport,1,0,1.0000000000000004,1,
BP,nucleotide-sugar transmembrane transport,12,0,1.0000000000000004,1,
BP,GDP-fucose transmembrane transport,3,0,1.0000000000000004,1,
BP,aromatic amino acid transport,12,0,1.0000000000000004,1,
BP,L-alanine transport,11,0,1.0000000000000004,1,
BP,L-cystine transport,6,0,1.0000000000000004,1,
BP,isoleucine transport,5,0,1.0000000000000004,1,
BP,ADP transport,11,0,1.0000000000000004,1,
MF,glucosidase activity,13,0,1.0000000000000004,1,
BP,diadenosine polyphosphate catabolic process,6,0,1.0000000000000004,1,
MF,phospholipase activator activity,15,0,1.0000000000000004,1,
CC,dystrophin-associated glycoprotein complex,18,0,1.0000000000000004,1,
BP,regulation of striated muscle tissue development,18,0,1.0000000000000004,1,
CC,eukaryotic 43S preinitiation complex,18,0,1.0000000000000004,1,
MF,CoA hydrolase activity,24,0,1.0000000000000004,1,
MF,myristoyl-[acyl-carrier-protein] hydrolase activity,2,0,1.0000000000000004,1,
MF,palmitoyl-[acyl-carrier-protein] hydrolase activity,2,0,1.0000000000000004,1,
MF,acyl-[acyl-carrier-protein] hydrolase activity,2,0,1.0000000000000004,1,
BP,endoplasmic reticulum membrane fusion,2,0,1.0000000000000004,1,
MF,"activin receptor activity, type II",2,0,1.0000000000000004,1,
MF,acylglycerol O-acyltransferase activity,30,0,1.0000000000000004,1,
MF,O-octanoyltransferase activity,3,0,1.0000000000000004,1,
MF,tRNA (adenine-N1-)-methyltransferase activity,3,0,1.0000000000000004,1,
