probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg19938194,phenotype_signature_C1_vs_rest,0.10484597510925586,5.545701881341671e-4,1,-0.01420655053608025,HEATR2,7,754581
cg03934167,phenotype_signature_C1_vs_rest,0.10484597510925586,5.545910351702115e-4,1,-0.03850874214891243,NA,1,172498358
cg15138727,phenotype_signature_C1_vs_rest,0.1049163075584226,5.550901089810895e-4,1,-0.02176352724352585,NA,5,173605681
cg16264724,phenotype_signature_C1_vs_rest,0.1049163075584226,5.5520588329908e-4,1,-0.0474465277459644,NA,16,30455203
cg13947871,phenotype_signature_C1_vs_rest,0.10498641208732536,5.556983596490273e-4,1,-0.07203408547020612,LOC102724601,1,174157408
cg16831246,phenotype_signature_C1_vs_rest,0.10500160664649344,5.560001995407916e-4,1,-0.02297242047252121,CALML4,15,68197841
cg22134139,phenotype_signature_C1_vs_rest,0.10500160664649344,5.560218017366783e-4,1,-0.01671701191368004,NA,22,37216547
cg12744812,phenotype_signature_C1_vs_rest,0.10508367554658316,5.56577989724853e-4,1,0.00297924818534009,NA,7,156810819
cg10893388,phenotype_signature_C1_vs_rest,0.10508719042806568,5.567182136703783e-4,1,-0.0558914517962046,UNC5B,10,71241656
cg06782202,phenotype_signature_C1_vs_rest,0.10511637271778408,5.569944531456656e-4,1,-0.0353518313636332,NA,19,51476560
cg23700649,phenotype_signature_C1_vs_rest,0.10515335926959274,5.573121226991718e-4,1,-0.02552468039882659,RPTOR,17,80677638
cg00587342,phenotype_signature_C1_vs_rest,0.1051584522366633,5.574608051548276e-4,1,-0.06395926335066288,PMM1,22,41587794
cg04344588,phenotype_signature_C1_vs_rest,0.10522279438423406,5.57923656797138e-4,1,-0.05601754969257779,NA,22,46592180
cg20426823,phenotype_signature_C1_vs_rest,0.10529174789687012,5.584111135672378e-4,1,-0.03293124042613844,MNT,17,2384776
cg09146347,phenotype_signature_C1_vs_rest,0.1052932934584552,5.58541156201176e-4,1,-0.012264742566308,NA,8,133153893
cg09287328,phenotype_signature_C1_vs_rest,0.10544458769756508,5.594657358813448e-4,1,0.05129592383599533,NA,10,132417983
cg06750745,phenotype_signature_C1_vs_rest,0.10556573119912824,5.602306576611547e-4,1,-0.0532560808738143,WWC2,4,183260743
cg11336061,phenotype_signature_C1_vs_rest,0.10557858824483722,5.604210651356107e-4,1,-0.02519292538033137,RUNX3,1,24927658
cg14889653,phenotype_signature_C1_vs_rest,0.10560825523851738,5.607007506021137e-4,1,-0.06566520153864844,TOLLIP,11,1276020
cg17278444,phenotype_signature_C1_vs_rest,0.10562432085859558,5.610030839518244e-4,1,-0.02864342247326488,ITPR1,3,4531261
cg20070768,phenotype_signature_C1_vs_rest,0.10562432085859558,5.610305047502682e-4,1,-0.0425702578137726,STOML1,15,73992787
cg11973974,phenotype_signature_C1_vs_rest,0.1057119929536876,5.618058788740037e-4,1,-0.03323246006500332,NA,2,37689918
cg06864869,phenotype_signature_C1_vs_rest,0.1057119929536876,5.618458687278008e-4,1,-0.04052263944593186,NA,3,53355481
cg13661548,phenotype_signature_C1_vs_rest,0.1057119929536876,5.618631717988122e-4,1,-0.01965993519122954,SRSF7,2,38747193
cg24105728,phenotype_signature_C1_vs_rest,0.10573144356038316,5.620889053273038e-4,1,-0.0674300392104287,PHACTR1,6,13006801
cg15547159,phenotype_signature_C1_vs_rest,0.1057394109971396,5.622536238206431e-4,1,-0.01493111523629769,RBFOX1,16,7330929
cg10745845,phenotype_signature_C1_vs_rest,0.10595305879129004,5.635122735407302e-4,1,-0.02822064323273107,TNIK,3,171156439
cg22350027,phenotype_signature_C1_vs_rest,0.10600312785879236,5.639012335409379e-4,1,-0.0556649500318218,PLCL2,3,16995430
cg09369939,phenotype_signature_C1_vs_rest,0.10601380698639964,5.640874812991233e-4,1,-0.03888760341991929,MSH2,2,47402023
cg12666827,phenotype_signature_C1_vs_rest,0.10601380698639964,5.642199610910735e-4,1,-0.0415031991545127,METRNL,17,81043176
cg12168006,phenotype_signature_C1_vs_rest,0.10601380698639964,5.643440174077041e-4,1,-0.02088999358941594,NA,8,67197001
cg24214903,phenotype_signature_C1_vs_rest,0.10601380698639964,5.644487612647135e-4,1,-0.02739889607039128,KDM4B,19,5093648
cg14358744,phenotype_signature_C1_vs_rest,0.10609048331896384,5.649797769765871e-4,1,-0.05062089837153064,SEPT8,5,132778916
cg25493901,phenotype_signature_C1_vs_rest,0.10609502810385012,5.651483543768891e-4,1,-0.04468700558275247,SLC7A1,13,29514592
cg15794584,phenotype_signature_C1_vs_rest,0.10609502810385012,5.654707614895743e-4,1,-0.06019997765180378,MFSD6,2,190467274
cg25135457,phenotype_signature_C1_vs_rest,0.10609502810385012,5.655051468793944e-4,1,-0.05415175048507129,COASY,17,42563226
cg20204776,phenotype_signature_C1_vs_rest,0.10609502810385012,5.655560811889432e-4,1,-0.03847262533717882,NA,3,71960927
cg26076817,phenotype_signature_C1_vs_rest,0.10609502810385012,5.657677783206237e-4,1,-0.034106868774562,EPHA10,1,37720464
cg01890090,phenotype_signature_C1_vs_rest,0.10609502810385012,5.65808666201797e-4,1,-0.02659403713791466,HLF,17,55274564
cg24965791,phenotype_signature_C1_vs_rest,0.10609502810385012,5.658633950169011e-4,1,-0.02090733281031691,CLDN10,13,95432987
cg13142213,phenotype_signature_C1_vs_rest,0.10619714313619089,5.665309226361103e-4,1,-0.02072486517318555,FAM124A,13,51267924
cg03329576,phenotype_signature_C1_vs_rest,0.10627082279047118,5.671447458309036e-4,1,0.02426926635789226,NA,11,114316323
cg01899624,phenotype_signature_C1_vs_rest,0.10627082279047118,5.671699362029516e-4,1,-0.04461131088354136,NA,5,81787127
cg02666246,phenotype_signature_C1_vs_rest,0.10627404445866943,5.67310111054354e-4,1,-0.01364559627686852,PTPRN2,7,157412195
cg04923375,phenotype_signature_C1_vs_rest,0.106281072508637,5.67470616922545e-4,1,-0.04539155023426102,ZNF337,20,25686680
cg19745810,phenotype_signature_C1_vs_rest,0.10634470692277252,5.680757644102112e-4,1,-0.05967504693907952,CARS2,13,110663887
cg02806739,phenotype_signature_C1_vs_rest,0.10634470692277252,5.681272072405821e-4,1,-0.06829971398211444,CD7,17,82315366
cg17895188,phenotype_signature_C1_vs_rest,0.10634470692277252,5.682865203834397e-4,1,-0.00729730841508815,AIG1,6,143164046
cg08602622,phenotype_signature_C1_vs_rest,0.10634470692277252,5.683951859375554e-4,1,-0.03597720018077544,AREL1,14,74710855
cg11338336,phenotype_signature_C1_vs_rest,0.10634470692277252,5.684256951048962e-4,1,-0.04953226734667252,NA,11,9651756
cg03755957,phenotype_signature_C1_vs_rest,0.10634587889965244,5.685550233250566e-4,1,-0.03461116005982541,TDG,12,103969497
cg23886776,phenotype_signature_C1_vs_rest,0.10635755012287652,5.688093964846226e-4,1,-0.01719478595621061,HEXDC,17,82439745
cg12314853,phenotype_signature_C1_vs_rest,0.10635755012287652,5.688635756995704e-4,1,-0.09118944577159672,FAM102A,9,127969780
cg14998752,phenotype_signature_C1_vs_rest,0.10639170464740254,5.691693713431687e-4,1,-0.05675820889734098,PRDM2,1,13726164
cg08459290,phenotype_signature_C1_vs_rest,0.10643084680742988,5.695019344253739e-4,1,0.08888037193034491,DTNB,2,25650464
cg27560714,phenotype_signature_C1_vs_rest,0.10643948636909496,5.69681977824584e-4,1,-0.03504658270299878,EIF4H,7,74182998
cg17389227,phenotype_signature_C1_vs_rest,0.10643948636909496,5.699558892146693e-4,1,-0.03472755684723563,UTRN,6,144560333
cg19013319,phenotype_signature_C1_vs_rest,0.10643948636909496,5.699730250537945e-4,1,-0.01282595865164513,NA,1,56483288
cg24747377,phenotype_signature_C1_vs_rest,0.10643948636909496,5.700408526696361e-4,1,-0.04301876490746331,MYRFL,12,69898308
cg16938080,phenotype_signature_C1_vs_rest,0.1064463539961558,5.703190947440681e-4,1,-0.01656497499754355,ODF1,8,102559613
cg06740995,phenotype_signature_C1_vs_rest,0.1064463539961558,5.703327079174893e-4,1,-0.02598847584011173,CAPN2,1,223705739
cg17163164,phenotype_signature_C1_vs_rest,0.1064463539961558,5.704471729003665e-4,1,-0.02945690229088102,FTCD,21,46157060
cg00292334,phenotype_signature_C1_vs_rest,0.1064514745737672,5.705978001852564e-4,1,0.09589287843213698,NA,5,100780125
cg03660377,phenotype_signature_C1_vs_rest,0.106501809178858,5.711115922644452e-4,1,-0.01920986355448697,AXIN1,16,368048
cg22301739,phenotype_signature_C1_vs_rest,0.106501809178858,5.71373447675116e-4,1,-0.02228573657985199,ERAP2,5,96210773
cg22501143,phenotype_signature_C1_vs_rest,0.106501809178858,5.715225652273057e-4,1,-0.03813153083377615,HP1BP3,1,20783943
cg13068491,phenotype_signature_C1_vs_rest,0.106501809178858,5.715853439417376e-4,1,-0.0063422692615731,SLC39A11,17,73055785
cg23349349,phenotype_signature_C1_vs_rest,0.106501809178858,5.716085590942171e-4,1,-0.03014438472165159,NA,7,75009503
cg24855514,phenotype_signature_C1_vs_rest,0.106501809178858,5.718318038162238e-4,1,-0.06651583851946738,LOC101927851,1,234964620
cg08519930,phenotype_signature_C1_vs_rest,0.106501809178858,5.720474548346157e-4,1,-0.07338284774280707,NA,3,14632225
cg04940204,phenotype_signature_C1_vs_rest,0.106501809178858,5.720517521326762e-4,1,-0.04778714812321408,NA,12,89827723
cg12658374,phenotype_signature_C1_vs_rest,0.106501809178858,5.721490479012743e-4,1,0.05683122069491934,ARL5C,17,39167310
cg21402860,phenotype_signature_C1_vs_rest,0.106501809178858,5.721511256710757e-4,1,-0.03774005645874265,TCF12,15,57374444
cg25149643,phenotype_signature_C1_vs_rest,0.106501809178858,5.722603079181392e-4,1,-0.03807962014411711,NA,2,24512851
cg03911977,phenotype_signature_C1_vs_rest,0.106501809178858,5.723465337424626e-4,1,-0.03348314300457192,NA,10,72266273
cg19495079,phenotype_signature_C1_vs_rest,0.10656539434225096,5.728115617619999e-4,1,0.00482133057518108,TIAL1,10,119597193
cg01724917,phenotype_signature_C1_vs_rest,0.10657129928135078,5.729666267753309e-4,1,-0.02482246296566797,XYLT1,16,17469171
cg27338538,phenotype_signature_C1_vs_rest,0.10664246595916518,5.734858962570871e-4,1,0.07253345242638021,NA,14,30849331
cg14010367,phenotype_signature_C1_vs_rest,0.10664246595916518,5.735960592328662e-4,1,-0.03475425959489534,UBA1,23,47203358
cg10049251,phenotype_signature_C1_vs_rest,0.1066460986974918,5.737390098554877e-4,1,-0.05806927099464162,NA,6,36692073
cg01221151,phenotype_signature_C1_vs_rest,0.1066819035712166,5.74055087075141e-4,2,0.00948784384319531,DHRS13,17,28898068
cg14553527,phenotype_signature_C1_vs_rest,0.10670739404826592,5.744388618150052e-4,1,-0.03354613134176661,NA,1,16534264
cg10013531,phenotype_signature_C1_vs_rest,0.10670739404826592,5.744392156848946e-4,1,-0.03464013711047335,GPR39,2,132646268
cg12104982,phenotype_signature_C1_vs_rest,0.10678304215311075,5.750202441561949e-4,1,-0.04875425957098705,SAFB2,19,5592804
cg15601079,phenotype_signature_C1_vs_rest,0.10678304215311075,5.75209114202449e-4,2,-0.01282098235432576,METAP1,4,99029885
cg23584468,phenotype_signature_C1_vs_rest,0.10678304215311075,5.752171622847956e-4,1,-0.03558599737521422,NA,11,47396229
cg17763566,phenotype_signature_C1_vs_rest,0.10680534566979102,5.754718197573447e-4,1,-0.1530434539518882,HLA-DPB2,6,33083457
cg25792881,phenotype_signature_C1_vs_rest,0.10680534566979102,5.760375207649127e-4,1,-0.02780420365984606,NA,2,3587594
cg10128479,phenotype_signature_C1_vs_rest,0.10680534566979102,5.760474484495632e-4,1,-0.05234790786612159,MEF2D,1,156495957
cg02383707,phenotype_signature_C1_vs_rest,0.10680534566979102,5.760573962637447e-4,1,-0.0361453055248384,NA,6,45697760
cg19617041,phenotype_signature_C1_vs_rest,0.10680534566979102,5.760586834198402e-4,1,-0.05654718553520603,NA,20,11262186
cg09741958,phenotype_signature_C1_vs_rest,0.10680534566979102,5.760788798346772e-4,1,-0.04535852895818859,EDEM3,1,184709731
cg14204877,phenotype_signature_C1_vs_rest,0.10682254135432658,5.762952441166259e-4,1,-0.01987244806158593,CLCN3,4,169626940
cg20541346,phenotype_signature_C1_vs_rest,0.1068385657652016,5.76505327955192e-4,1,-0.03762449389623498,KLK1,19,50824642
cg21462440,phenotype_signature_C1_vs_rest,0.1069258026378989,5.770997966829452e-4,1,-0.03782393758248107,NA,19,16475086
cg13652075,phenotype_signature_C1_vs_rest,0.107041257526077,5.778467982011836e-4,1,-0.03218515038043493,NA,6,14155976
cg06276459,phenotype_signature_C1_vs_rest,0.10709998723484827,5.782877785827055e-4,1,-0.01510978560800324,NA,1,224781027
cg12986900,phenotype_signature_C1_vs_rest,0.10711406214776392,5.785482312886204e-4,1,-0.04687372359416059,FAM151B,5,79782552
cg22278294,phenotype_signature_C1_vs_rest,0.10711406214776392,5.786667235626857e-4,1,0.10080669220134596,NA,5,39470126
cg10932934,phenotype_signature_C1_vs_rest,0.10711406214776392,5.787356346660191e-4,1,0.06028221879209677,NA,5,175015186
cg06045761,phenotype_signature_C1_vs_rest,0.10716017774589696,5.791088027029259e-4,1,-0.04748127054261856,ABI1,10,26779518
cg23579746,phenotype_signature_C1_vs_rest,0.10730243341915978,5.800673688121866e-4,1,-0.04031219881879924,FCRLB,1,161720625
cg10618553,phenotype_signature_C1_vs_rest,0.10730243341915978,5.801259141150104e-4,1,-0.04728827490891371,HPD,12,121862194
cg14765802,phenotype_signature_C1_vs_rest,0.10735878914826802,5.806364907534557e-4,1,-0.068361765708231,INADL,1,61967848
cg23833382,phenotype_signature_C1_vs_rest,0.10735878914826802,5.80679070903041e-4,1,-0.0527493387150612,NA,3,36697613
cg13531735,phenotype_signature_C1_vs_rest,0.10753362842795282,5.819573405180489e-4,1,-0.03266232406609008,NA,3,42881624
cg13836802,phenotype_signature_C1_vs_rest,0.10753362842795282,5.819906264084641e-4,1,-0.0292401718667363,NA,9,16337712
cg18944099,phenotype_signature_C1_vs_rest,0.10753362842795282,5.819980514510588e-4,1,-0.03958427821418262,C6orf47,6,31661422
cg13188156,phenotype_signature_C1_vs_rest,0.10756987375271844,5.823187001999844e-4,2,-0.02342513616293595,GNG12-AS1,1,68144879
cg05659220,phenotype_signature_C1_vs_rest,0.1076454133026776,5.8285219364559e-4,1,-0.01415700133361551,TBC1D22A,22,46939338
cg17977099,phenotype_signature_C1_vs_rest,0.10768425737060466,5.8318712968833e-4,1,0.05299055881015058,NA,7,73001879
cg02711951,phenotype_signature_C1_vs_rest,0.10772465289400238,5.835305596663841e-4,1,-0.00933201988275114,SLC6A13,12,231020
cg22305706,phenotype_signature_C1_vs_rest,0.10774945904318464,5.837896194653146e-4,1,-0.03739717758467423,NA,19,33305456
cg26214897,phenotype_signature_C1_vs_rest,0.10782051946619609,5.842993971664663e-4,1,-0.03283218783387615,NA,8,37599127
cg05231925,phenotype_signature_C1_vs_rest,0.10782649849455483,5.844565758668554e-4,1,-0.04460580330032684,NA,4,23766532
cg02316660,phenotype_signature_C1_vs_rest,0.10795711967828064,5.852895158406678e-4,1,-0.06460668657588764,NA,3,182389480
cg04763605,phenotype_signature_C1_vs_rest,0.10800000588769762,5.856470014415879e-4,1,-0.03000241656789211,ANKRD33B,5,10594044
cg01397793,phenotype_signature_C1_vs_rest,0.10801389139913996,5.858472918974544e-4,1,-0.03216683716018935,XYLT1,16,17460337
cg06086513,phenotype_signature_C1_vs_rest,0.10807931660325,5.863272158555857e-4,1,-0.02452947368920297,NA,9,137123622
cg07873247,phenotype_signature_C1_vs_rest,0.10810897579453752,5.866132202443394e-4,1,-0.01866168839500774,NA,1,201509586
cg08228469,phenotype_signature_C1_vs_rest,0.10812834071590662,5.868434233301573e-4,1,-0.04317181248801421,NA,5,138568154
cg17758696,phenotype_signature_C1_vs_rest,0.10818927254913038,5.872993148519828e-4,1,-0.05137261846673951,ST3GAL1,8,134548281
cg24946791,phenotype_signature_C1_vs_rest,0.10819324666508952,5.87446089753423e-4,1,-0.03837109467882649,SHBG,17,7631619
cg13858584,phenotype_signature_C1_vs_rest,0.10822781112665228,5.877590026029902e-4,1,-0.01537391098581596,FOXN3,14,89469282
cg12918872,phenotype_signature_C1_vs_rest,0.10829436724365991,5.882457713940831e-4,1,-0.0443050566833165,NA,7,73743687
cg01524194,phenotype_signature_C1_vs_rest,0.10833756097415184,5.886057646960753e-4,1,-0.00700183188040336,DISP2,15,40366326
cg19002713,phenotype_signature_C1_vs_rest,0.10835658320836526,5.888359678934205e-4,1,-0.02748006564983872,TRIM8,10,102655208
cg00228931,phenotype_signature_C1_vs_rest,0.10835658320836526,5.891811154006276e-4,1,-0.06282449374352372,CAPZB,1,19716911
cg23315217,phenotype_signature_C1_vs_rest,0.10835658320836526,5.891961231578171e-4,1,-0.01235343444741716,FAM13A,4,88749922
cg01614759,phenotype_signature_C1_vs_rest,0.10835658320836526,5.892238040141485e-4,1,-0.06241970849165167,C10orf25,10,44999987
cg22578119,phenotype_signature_C1_vs_rest,0.10835658320836526,5.893360671262888e-4,1,-0.08064043906456159,NFIA,1,61170780
cg23637791,phenotype_signature_C1_vs_rest,0.10837858033118553,5.895811224609826e-4,1,0.03288646876875682,ODF3L1,15,75723921
cg04923746,phenotype_signature_C1_vs_rest,0.1084034756593889,5.898419983410866e-4,1,-0.05418266014588085,RD3,1,211492962
cg14431587,phenotype_signature_C1_vs_rest,0.10841407119517162,5.900251076557042e-4,1,-0.01036843061091752,FUBP3,9,130609508
cg26975265,phenotype_signature_C1_vs_rest,0.10845165110601758,5.904022701797548e-4,1,-0.05055648890885639,MTCL1,18,8801549
cg04834204,phenotype_signature_C1_vs_rest,0.10845165110601758,5.905806061727672e-4,1,0.0639136222080078,ANTXR1,2,69196421
cg21272727,phenotype_signature_C1_vs_rest,0.10845165110601758,5.906061319130416e-4,1,-0.03906191445542874,NA,14,22508023
cg08449791,phenotype_signature_C1_vs_rest,0.10846597162931108,5.908096358732808e-4,1,-0.04777142981669966,LINC00299,2,8325324
cg17723491,phenotype_signature_C1_vs_rest,0.10864356747128302,5.919027157893524e-4,1,0.07960081791240742,NA,15,79952591
cg13886600,phenotype_signature_C1_vs_rest,0.1086451751361821,5.920663208146289e-4,1,-0.01806139034839218,FOXP2,7,113781748
cg07337446,phenotype_signature_C1_vs_rest,0.1086451751361821,5.921629237581094e-4,1,-0.02885226791723535,CYP39A1,6,46550161
cg14034092,phenotype_signature_C1_vs_rest,0.10865034728965628,5.923168448161558e-4,1,-0.00798635529028309,CHFR,12,132883076
cg01848374,phenotype_signature_C1_vs_rest,0.10881673866126952,5.933498650375188e-4,1,-0.0074440356978028,TBC1D22A,22,46806207
cg14349745,phenotype_signature_C1_vs_rest,0.10884471399358146,5.93659831457011e-4,1,-0.01958750333759427,NA,15,65837124
cg17804141,phenotype_signature_C1_vs_rest,0.10884471399358146,5.937543184135927e-4,1,-0.05249353402657679,KIAA0040,1,175167569
cg02121272,phenotype_signature_C1_vs_rest,0.1088723616122404,5.940311253132707e-4,1,-0.01797143194883156,NA,5,8586255
cg04254595,phenotype_signature_C1_vs_rest,0.10900002903841514,5.951412710811808e-4,1,-0.00432740418233104,IRF2,4,184456020
cg19540377,phenotype_signature_C1_vs_rest,0.10900002903841514,5.952724021153087e-4,1,0.08378032554257313,SERPINB13,18,63590354
cg09792364,phenotype_signature_C1_vs_rest,0.10900002903841514,5.953167918009018e-4,1,-0.02352319714634757,NA,4,74304527
cg07381371,phenotype_signature_C1_vs_rest,0.10900002903841514,5.953898529526597e-4,2,-0.01221316417417114,NA,5,50664576
cg05140089,phenotype_signature_C1_vs_rest,0.10900002903841514,5.954095288447076e-4,1,0.06141139919382704,KCNJ15,21,38282944
cg13215995,phenotype_signature_C1_vs_rest,0.10900002903841514,5.954845178745844e-4,1,-0.027176830306229,NA,17,45144891
cg22780058,phenotype_signature_C1_vs_rest,0.10904957833750262,5.958814061758665e-4,2,-0.01609774073374483,MRPS25,3,15052866
cg15910024,phenotype_signature_C1_vs_rest,0.10908503619093664,5.962013927292811e-4,2,-0.01365258606008126,SPG11,15,44572707
cg17430608,phenotype_signature_C1_vs_rest,0.10913550860902564,5.96603540429273e-4,1,-0.02462399351150072,CCR3,3,46282656
cg15701434,phenotype_signature_C1_vs_rest,0.10924046814856662,5.973037289758946e-4,1,-0.03821028863603851,SOCS5,2,46701376
cg10338112,phenotype_signature_C1_vs_rest,0.10925610368204632,5.975156523405036e-4,1,-0.03179897534948237,NA,16,30809032
cg08716217,phenotype_signature_C1_vs_rest,0.10932953515610128,5.980990226036353e-4,1,-0.00526304598408348,LOC115110,1,2552280
cg09918744,phenotype_signature_C1_vs_rest,0.10932953515610128,5.981702781663954e-4,1,-0.05614547968694257,NA,3,45615808
cg04575476,phenotype_signature_C1_vs_rest,0.1093478067674938,5.98396784597476e-4,1,-0.06725881498567274,NA,6,126532014
cg16404170,phenotype_signature_C1_vs_rest,0.10940534523552428,5.988382633657386e-4,1,-0.03846268689179451,FAM53B,10,124642307
cg21275526,phenotype_signature_C1_vs_rest,0.10942758814737588,5.990866416154048e-4,1,-0.02780433588780559,ALDOA,16,30063767
cg19704902,phenotype_signature_C1_vs_rest,0.10947256743093212,5.994595731806103e-4,1,-0.05787569907041548,NA,2,8305763
cg09662330,phenotype_signature_C1_vs_rest,0.10949677978413112,5.997188674194963e-4,1,-0.01166532067275996,NA,11,34150106
cg23989220,phenotype_signature_C1_vs_rest,0.1095030270783009,5.998798014570081e-4,1,-0.02884024702225952,RDH12,14,67718927
cg17771100,phenotype_signature_C1_vs_rest,0.10950975615900846,6.000433898352432e-4,1,-0.01424176671330854,C15orf41,15,36799221
cg06780777,phenotype_signature_C1_vs_rest,0.10951326351433996,6.001893370656019e-4,1,-0.03950591351666233,NA,8,28388947
cg20713893,phenotype_signature_C1_vs_rest,0.10958297483734825,6.006982010161623e-4,1,0.00490129564043006,NA,6,32985007
cg11899596,phenotype_signature_C1_vs_rest,0.10961040972728452,6.009754317387151e-4,1,-0.0619960698487853,NFKBIL2,8,144438408
cg02563600,phenotype_signature_C1_vs_rest,0.10961703988059478,6.011386330114825e-4,1,-0.03377231320164103,KIAA0182,16,85675028
cg12504098,phenotype_signature_C1_vs_rest,0.10961757411070935,6.012684125995916e-4,1,-0.0245889309045026,NA,7,38298908
cg03240019,phenotype_signature_C1_vs_rest,0.10967639804745556,6.017179884360469e-4,1,-0.02203437366930496,NA,16,12611234
cg16745930,phenotype_signature_C1_vs_rest,0.1097118674199046,6.02039543165077e-4,1,-0.0412734537217185,HPSE2,10,98461052
cg08476354,phenotype_signature_C1_vs_rest,0.1098002980958896,6.027779460409476e-4,1,-0.04441696660289163,NA,2,12919059
cg02860807,phenotype_signature_C1_vs_rest,0.1098002980958896,6.027918725104183e-4,1,-0.05059054280717692,NA,19,294042
cg11872583,phenotype_signature_C1_vs_rest,0.1098002980958896,6.031173667732589e-4,1,-0.02385701448326364,ANO10,3,43378434
cg10005610,phenotype_signature_C1_vs_rest,0.1098002980958896,6.032265303438932e-4,1,-0.02906619390530054,NA,9,94027514
cg07480301,phenotype_signature_C1_vs_rest,0.1098002980958896,6.032689716192898e-4,1,-0.02082508509991328,VIL1,2,218422578
cg12743031,phenotype_signature_C1_vs_rest,0.1098002980958896,6.032871709598355e-4,1,-0.0514969256004663,PTK2B,8,27361995
cg19674091,phenotype_signature_C1_vs_rest,0.10983808054976524,6.036218680635295e-4,1,-0.07187499331121583,IDH2,15,90100534
cg25578728,phenotype_signature_C1_vs_rest,0.10984381550928445,6.038549515928149e-4,1,-0.05065830958225996,CHD7,8,60776728
cg08576251,phenotype_signature_C1_vs_rest,0.10984381550928445,6.0396799778031e-4,1,-0.03051859068088258,NA,9,135881306
cg06118338,phenotype_signature_C1_vs_rest,0.10984381550928445,6.040347199336687e-4,1,-0.02708805660417786,TSG101,11,18523271
cg10626354,phenotype_signature_C1_vs_rest,0.10988079723824024,6.043652381448587e-4,1,-0.0101171727432202,AVIL,12,57807374
cg23938992,phenotype_signature_C1_vs_rest,0.10988527650520244,6.045803006926615e-4,1,-0.03024600396205555,NA,5,132684532
cg11343641,phenotype_signature_C1_vs_rest,0.10988527650520244,6.046441942878541e-4,1,-0.03013660171063838,NA,2,70420170
cg11005229,phenotype_signature_C1_vs_rest,0.1100758939400254,6.058204477670141e-4,1,-0.03834026452584835,SGIP1,1,66648842
cg03249906,phenotype_signature_C1_vs_rest,0.11017879082753168,6.065142567124397e-4,1,-0.03744479663591572,CHRAC1,8,140509917
cg04293770,phenotype_signature_C1_vs_rest,0.11018374578002758,6.066690378791824e-4,1,-0.03109867944943531,NA,5,148950973
cg14543295,phenotype_signature_C1_vs_rest,0.1103053972276889,6.074664936337259e-4,2,-0.01208324640051674,KRAS,12,25405249
cg23516852,phenotype_signature_C1_vs_rest,0.11031907490313515,6.076694800670753e-4,1,0.00428235714681684,DGCR6,0,0
cg12859818,phenotype_signature_C1_vs_rest,0.11034361625523528,6.079323510113674e-4,1,-0.01240442907278347,NA,7,50825659
cg09253736,phenotype_signature_C1_vs_rest,0.11034744973007658,6.08144275722063e-4,1,-0.05965226690248476,NA,8,123171974
cg11076253,phenotype_signature_C1_vs_rest,0.11034744973007658,6.082114085518674e-4,1,-0.03632108093532309,NA,1,159223196
cg26887226,phenotype_signature_C1_vs_rest,0.11034744973007658,6.083365548122145e-4,1,-0.04966734083431871,RPS6KA2,6,166590709
cg04502317,phenotype_signature_C1_vs_rest,0.11035485053686668,6.085050579159334e-4,1,-0.01922759373342046,CEP57L1,6,109118587
cg03306142,phenotype_signature_C1_vs_rest,0.1103781247596382,6.088195746800781e-4,1,-0.01361979218826613,GALNT2,1,230143777
cg16177693,phenotype_signature_C1_vs_rest,0.1103781247596382,6.088888537308197e-4,1,-0.06847476301619097,NR0B2,1,26914178
cg00042419,phenotype_signature_C1_vs_rest,0.11042426218076296,6.092711491472308e-4,1,-0.05980006213399909,FBXO7,22,32483165
cg04171829,phenotype_signature_C1_vs_rest,0.11054808540146216,6.101505691554173e-4,1,-0.04456318917334265,CYP2B6,19,41497636
cg25386133,phenotype_signature_C1_vs_rest,0.11054808540146216,6.103667799845497e-4,1,-0.01512789004046084,FAM189B,1,155248039
cg20859560,phenotype_signature_C1_vs_rest,0.11054808540146216,6.104232101660261e-4,1,-0.02500147529743111,LINC01307,1,101323309
cg22906574,phenotype_signature_C1_vs_rest,0.11054808540146216,6.104660563601975e-4,1,-0.00787756511062589,DACT1,14,58647287
cg17005205,phenotype_signature_C1_vs_rest,0.110591798568178,6.108354254412576e-4,1,-0.04881730535251173,NA,10,2914797
cg00198785,phenotype_signature_C1_vs_rest,0.1107604915780396,6.119249316984667e-4,1,0.10652709834842468,LINC01055,13,46269339
cg22294423,phenotype_signature_C1_vs_rest,0.1107604915780396,6.120235181833047e-4,1,-0.03411790098841895,KCNT2,1,196466403
cg25605307,phenotype_signature_C1_vs_rest,0.11077303549206356,6.122210184204811e-4,1,-0.01890207746098631,GLT25D2,1,183996178
cg21918969,phenotype_signature_C1_vs_rest,0.1108546465096481,6.128805496032261e-4,1,-0.03057090519238955,RCC2,1,17425024
cg20114154,phenotype_signature_C1_vs_rest,0.1108546465096481,6.129286294808073e-4,1,-0.05096256474996776,VTI1A,10,112678874
cg03631021,phenotype_signature_C1_vs_rest,0.11091832083239472,6.134090475495217e-4,1,-0.02978330797589224,OFD1,23,13767850
cg06826240,phenotype_signature_C1_vs_rest,0.1109449610062328,6.136847610255983e-4,1,-0.01929357521801432,FAM65B,6,24926801
cg02440562,phenotype_signature_C1_vs_rest,0.11105616832338017,6.144284116151794e-4,1,-0.04587077888702236,SPATA21,1,16437454
